event_time,estimate,std.error,conf.low,conf.high,statistic,p.value
-8,0.0029925383849326143,0.0018722586361911771,-6.770885420020927e-4,0.006662165311867321,1.598357367452434,0.10996346686716107
-6,0.0010232733989613565,0.001764457905593007,-0.002435064096000937,0.00448161089392365,0.5799364188387652,0.5619574951724375
-4,0.004893729028569479,0.003373276431822207,-0.001717892777802047,0.011505350834941004,1.4507346573805515,0.14685376092736896
-2,-1.0621922353338034e-4,0.003212542235084132,-0.006402802004298279,0.006190363557231518,-0.033063915043158525,0.9736236186304061
0,-0.09816404138736139,0.003159553316904458,-0.10435676588849413,-0.09197131688622864,-31.068961825128074,6.326905845788106e-212
2,-0.04927809082757259,0.0027538590075456655,-0.05467565448236209,-0.04388052717278309,-17.89419527018231,1.3087371725784027e-71
4,-0.018760998431595673,0.011108394345869502,-0.0405334513494999,0.003011454486308549,-1.6889028105643082,0.09123805658394912
6,0.019090328257670007,0.0071625282483620874,0.005051772890880315,0.0331288836244597,2.6653058243833865,0.00769183375068512
8,0.0192655604726959,0.018771213855553987,-0.017526018684189914,0.05605713962958171,1.026335356943134,0.3047335368119951
