term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixest::.__event_time_plot__::-8:.__ever_treated__,0.0010042930609119199,0.0034263744418638917,0.29310662858131786,0.7760865463270308,-0.0067467044251791845,0.008755290547003023
fixest::.__event_time_plot__::-6:.__ever_treated__,8.448421039116236e-4,0.0030818229803361483,0.2741371289987178,0.7901673684802653,-0.006126725825531906,0.007816410033355153
fixest::.__event_time_plot__::-4:.__ever_treated__,-6.596534550322376e-4,0.0030806367473980877,-0.21412893149099202,0.8352191884984222,-0.007628537939138187,0.006309231029073711
fixest::.__event_time_plot__::0:.__ever_treated__,-0.07500782393606098,0.005432239177702289,-13.807901582085263,2.3107202156618948e-7,-0.08729640270193324,-0.06271924517018872
fixest::.__event_time_plot__::2:.__ever_treated__,-0.06196505983121201,0.006644658056462974,-9.325545318459428,6.378531980211896e-6,-0.07699632064798453,-0.046933799014439496
fixest::.__event_time_plot__::4:.__ever_treated__,-0.06277755774881995,0.007532038452546884,-8.334736757430166,1.5929978312274317e-5,-0.07981621248472039,-0.04573890301291951
fixest::.__event_time_plot__::6:.__ever_treated__,-0.060730539556176105,0.0061025643118418,-9.951642695240547,3.72551117128039e-6,-0.07453549912564573,-0.046925579986706475
fixest::.__event_time_plot__::8:.__ever_treated__,-0.046710579770664055,0.004765521841129577,-9.8017764534245,4.226056222380916e-6,-0.057490939138046614,-0.0359302204032815
