term,estimate,std.error,conf.low,conf.high,event_time
0,0.13297170383118062,0.023398127950736602,0.08711137304773689,0.17883203461462435,0
2,0.1483396853191512,0.024961020559072337,0.09941608502336943,0.19726328561493298,2
4,0.15163926387291082,0.026536594445908984,0.09962753875892921,0.20365098898689243,4
6,0.21036589001751102,0.034875989030997194,0.14200895151675652,0.2787228285182655,6
8,0.27617137455890367,0.04738452110152158,0.18329771319992139,0.36904503591788596,8
