id_municipio,pc1_2006_2010_score,pc1_2006_2010_score_z,pt_share_mean_2006_2010
2613800,0.8157686429349018,1.3294515055462333,0.8155827090256422
2613909,0.9074197288939794,1.9129787150510404,0.9059959547296723
2614006,0.7873666748121717,1.1486209018532094,0.7833197169626241
2614105,0.7943523790616426,1.1930977180792572,0.7921351503176701
2614204,0.8189886976509417,1.3499530579636534,0.8171312622862796
2614303,0.8941012094236223,1.8281819183743162,0.8921715969678661
2614402,0.8910341257698102,1.8086543072489454,0.8902861061984944
2614501,0.7252493755054932,0.7531303962351363,0.7266239444362408
2614600,0.8819822680789073,1.7510226359606684,0.8816637748153252
2614709,0.768228183716112,1.0267693145364718,0.7672924603369341
2614808,0.8307475982348443,1.4248200207799249,0.828912024429138
2614857,0.7886697232195009,1.1569171941777538,0.7865990983022515
2615003,0.6262353674317648,0.12272468714242578,0.6269279543160965
2615102,0.8341424651052921,1.4464345730879817,0.8320989924987594
2615201,0.9215645871852983,2.003036673461481,0.9195186196500348
2615300,0.7872355027959875,1.147785751458993,0.7875346294163583
2615409,0.7342452367571122,0.8104055475147782,0.7326352164095074
2615508,0.7393996631501105,0.8432229224343426,0.7383304218338897
2615607,0.8336178207124689,1.4430942495629218,0.8324059778024168
2615706,0.9017618198507663,1.8769557498993534,0.9007087361217169
2615805,0.8397745974133464,1.4822934220573023,0.8389673960315746
2615904,0.8983568159141655,1.855276656578357,0.8971692180377575
2616001,0.8720262898613007,1.6876345797645353,0.8711325798442439
2616100,0.7904839277672759,1.1684679325695149,0.7857403398046297
2616183,0.7449885168396351,0.8788062236429617,0.7445034248146147
2616209,0.652962752076493,0.29289349655580954,0.6545127800117234
2616308,0.7792802484655067,1.0971359712431945,0.7799574788787981
2616407,0.7428125485914957,0.8649521959844704,0.7417793309511365
2616506,0.804313769263677,1.2565202314794486,0.803519158434812
2700102,0.8045533324626841,1.2580454904936087,0.8025693665028362
2700201,0.6729280951079386,0.42000951252039526,0.6746848095126835
2700300,0.5059434580890333,-0.643153877745622,0.5072501778809129
2700409,0.5199759318795739,-0.5538114527458827,0.5218845899062867
2700508,0.6211473535556239,0.09033014966371114,0.6252746560911657
2700607,0.5056074355090098,-0.6452932775836037,0.5084882844949374
2700706,0.7607721888322354,0.9792982361183363,0.7625698488868475
2700805,0.7133387047676073,0.6772971381097235,0.7138793906580164
