term,estimate,std.error,conf.low,conf.high,event_time
0,-0.13131852804528163,0.029512483340124605,-0.18916299539192585,-0.0734740606986374,0
2,-0.08703399203705826,0.03699923447449045,-0.15955249160705953,-0.014515492467056981,2
4,-0.07340075257209022,0.031037404350965747,-0.1342340650999831,-0.01256744004419736,4
6,-0.1482632473114688,0.04106667525355076,-0.22875393080842832,-0.06777256381450932,6
8,-0.18974008675609763,0.05766062852158953,-0.3027549186584131,-0.07672525485378216,8
