event_time,term,estimate,std.error,statistic,p.value,conf.low,conf.high
-8,fixest::.__event_time_plot__::-8:.__ever_treated__,-0.004835409383492375,0.002227134397152573,-2.171134974914187,0.058006160867098894,-0.00987353741252533,2.0271864554058036e-4
-6,fixest::.__event_time_plot__::-6:.__ever_treated__,-0.003533655621637946,0.001476504196993069,-2.3932580949206295,0.04034133837987331,-0.0068737401667674294,-1.9357107650846321e-4
-4,fixest::.__event_time_plot__::-4:.__ever_treated__,-0.0010248065007823193,0.0011440997131627437,-0.8957318046600582,0.3937223760339006,-0.0036129398618687915,0.0015633268603041529
-2,(reference period),0,NA,NA,NA,NA,NA
0,fixest::.__event_time_plot__::0:.__ever_treated__,-0.10858035250187825,0.003998601724657434,-27.15458052056447,6.035695698392617e-10,-0.11762581803448932,-0.09953488696926718
2,fixest::.__event_time_plot__::2:.__ever_treated__,-0.09894262170540359,0.0022015652480494247,-44.941943825224456,6.685052481863282e-12,-0.10392290830064621,-0.09396233511016097
4,fixest::.__event_time_plot__::4:.__ever_treated__,-0.08447043360060133,0.0025587162631583514,-33.012817723030864,1.0570977735639986e-10,-0.09025865192287325,-0.07868221527832941
6,fixest::.__event_time_plot__::6:.__ever_treated__,-0.06804457518766696,0.0046472614883959,-14.641864968771959,1.391296913853553e-7,-0.07855741105103799,-0.05753173932429593
8,fixest::.__event_time_plot__::8:.__ever_treated__,-0.06263812403613081,0.004453166168746045,-14.065975008017478,1.9691734952772126e-7,-0.07271188578189032,-0.05256436229037131
