municipality_id,state,pct_votes_pt_2018_runoff,pct_votes_pt_2014_runoff,total_valid_votes_2018_runoff,exit_rate_2018,log_gdp_pc,low_ed_share_2008,low_ed_year_used,low_ed_share_2008_exact,low_ed_voters_2008,total_voters_2008,exit_rate_2018_x_low_ed_share_2008
2312502,CE,0.846090022816843,0.8813333333333333,4821,0.0826695954927554,9.381899063158519,0.7624557582357746,2008.0,True,5601.0,7346.0,0.0630319091144736
2312601,CE,0.7931543954690963,0.8417378745938139,8122,0.17287351965852946,9.009467838932476,0.7470062918611732,2008.0,True,7361.0,9854.0,0.1291376068811077
2312700,CE,0.7471120389700765,0.6679592507394019,14370,0.058857572969982605,9.354751737645723,0.7918879279826025,2008.0,True,15658.0,19773.0,0.04660860150528436
2312809,CE,0.8154693596511361,0.8418177303203377,4357,0.05092652338992395,8.870619118804619,0.8256176541136964,2008.0,True,3442.0,4169.0,0.0420458367733553
2312908,CE,0.6686461261881539,0.7480051884752957,104574,0.13853865880528834,10.044709248358046,0.7213959151008454,2008.0,True,84733.0,117457.0,0.09994122254568479
2313005,CE,0.8603016099449765,0.8611958511287371,9814,0.02976770458763903,9.27581641479537,0.8155325764697375,2008.0,True,11278.0,13829.0,0.024276532817947283
2313104,CE,0.815401419989077,0.8250055273048862,18310,0.05558759103714562,9.254488966008488,0.7865016263100831,2008.0,True,17410.0,22136.0,0.04371973075337483
2313203,CE,0.8508591065292096,0.7597599717613837,14550,0.0750467752717038,9.015559568381233,0.8745532898885853,2008.0,True,16641.0,19028.0,0.06563240420939788
2313252,CE,0.903016418480336,0.7632231404958678,5238,0.04085485219293836,8.847114134494623,0.8840858623242043,2008.0,True,5972.0,6755.0,0.036119197231121815
2313302,CE,0.7325070917195732,0.6800648633728954,29612,0.029398304405671823,9.247911947165203,0.7952423895293573,2008.0,True,32628.0,41029.0,0.023378777843677895
2313351,CE,0.8501568555083964,0.8561812665908229,10838,0.16594513954736087,8.650825905362998,0.8574473123372011,2008.0,True,10863.0,12669.0,0.14228921390030635
2313401,CE,0.6695034746701581,0.7296800194747234,39716,0.11357908700175161,9.765409545551451,0.7772800074278684,2008.0,True,33486.0,43081.0,0.088282753588372
2313500,CE,0.8054319371727748,0.8186117027036783,30560,0.13017613193266164,9.621167866170273,0.8242024386170035,2008.0,True,29607.0,35922.0,0.10729148538862851
2313559,CE,0.8137273964612094,0.8460902799297593,10286,0.18654210764964846,8.800485373886945,0.8122699386503067,2008.0,True,8606.0,10595.0,0.15152254633627887
2313609,CE,0.7192687173534533,0.7502480014004785,17230,0.16811930250648197,9.731792221343161,0.8107221976074435,2008.0,True,18298.0,22570.0,0.13629805038828563
2313708,CE,0.7517162471395881,0.7381540534471143,4370,0.11419193091844045,8.84700782372734,0.823428243837187,2008.0,True,4309.0,5233.0,0.09402886113654879
2313757,CE,0.8197385380224637,0.8430360386196348,10862,0.17079647074598409,8.967082701719656,0.8463154843851894,2008.0,True,11680.0,13801.0,0.14454769787066837
2313807,CE,0.786032341223342,0.8095123900879296,12801,0.14885259623157676,9.715431749739958,0.7952344457604682,2008.0,True,11414.0,14353.0,0.1183727118642247
2313906,CE,0.8213783403656821,0.7960120687393415,7821,0.17858386292312475,9.434352542516507,0.8555533479038346,2008.0,True,8612.0,10066.0,0.15278802180547887
2313955,CE,0.7141848264729621,0.7255926074728807,9912,0.07740424740034087,9.593858351154626,0.8294719422295772,2008.0,True,11027.0,13294.0,0.06420465142797945
2314003,CE,0.8388383453592076,0.7635092180546726,22313,0.14159444098939594,9.127898833235275,0.7817316570779175,2008.0,True,22012.0,28158.0,0.11068885698766188
2314102,CE,0.7989071038251366,0.7702078899983631,32025,0.12391486575204559,8.892983090320051,0.8816003782903379,2008.0,True,33559.0,38066.0,0.10924339252279983
2400109,RN,0.6367398917542184,0.6737578918473786,6282,0.1682467233756141,9.323049181350642,0.6920701444799824,2008.0,True,6275.0,9067.0,0.11643853415484488
2400208,RN,0.7717628905747718,0.8022147327876745,31108,0.11892759343622675,9.887777745623312,0.7589357916868834,2008.0,True,28155.0,37098.0,0.09025840727793855
2400307,RN,0.7829617834394904,0.7851458885941645,6280,0.09062927224376688,9.066741260936801,0.7913766000449135,2008.0,True,7048.0,8906.0,0.07172188533281708
2400406,RN,0.9075425790754258,0.9070772555375471,2055,0.16158042853210036,9.08888962778028,0.861246133451171,2008.0,True,1949.0,2263.0,0.1391605193146547
2400505,RN,0.8552831142568251,0.872240976369774,7912,0.12874781197463223,9.241079058121075,0.7974163829361105,2008.0,True,7963.0,9986.0,0.10266561453574968
2400604,RN,0.830835734870317,0.8153241650294696,3470,0.1795623811087659,9.02070797197976,0.7308370044052863,2008.0,True,3318.0,4540.0,0.13123083271341085
2400703,RN,0.8091143594153053,0.7969049904030711,8141,0.239110062375632,10.408046197366378,0.7581443536318637,2008.0,True,6586.0,8687.0,0.18127994368664815
2400802,RN,0.6557231588287489,0.7709860323606693,6762,0.10888080352915862,9.407064983515074,0.7129365253678893,2008.0,True,6492.0,9106.0,0.07762510174734216
2400901,RN,0.8564914806815455,0.8592711437084575,4167,0.25858419782596376,9.020796495942943,0.8422924901185771,2008.0,True,4262.0,5060.0,0.21780352789214577
2401008,RN,0.7672771331376113,0.8450460304438976,21459,0.11204513584294763,9.572615843103312,0.7829720653335369,2008.0,True,20517.0,26204.0,0.08772821142152941
2401107,RN,0.6379427792915532,0.6766868975365941,14680,0.160204743783802,10.165649307728923,0.7192148877198936,2008.0,True,12715.0,17679.0,0.11522163681266148
2401206,RN,0.7104973726017353,0.7257649781434816,8183,0.16111690333871376,10.360833906919378,0.7757009345794392,2008.0,True,6972.0,8988.0,0.12497853249638544
2401305,RN,0.7514853165846206,0.800066700016675,5891,0.08841787566080216,9.09665636312177,0.8046665816651791,2008.0,True,6311.0,7843.0,0.07114690976607452
2401404,RN,0.6784605834885165,0.7199341021416804,4833,0.1412714517833573,9.887081190883094,0.7818315018315019,2008.0,True,5336.0,6825.0,0.11045047131369883
2401453,RN,0.6812298891669646,0.6967487972007581,13985,0.20697859336213856,9.930606311599849,0.8570765045451529,2008.0,True,12917.0,15071.0,0.1773964893144943
2401503,RN,0.649791733418776,0.6157735085945399,3121,0.2713752681932396,9.105340721844348,0.8287841191066998,2008.0,True,3006.0,3627.0,0.2249115125968785
2401602,RN,0.8416833667334669,0.8245765144989952,3493,0.19029568565967608,9.090718015526175,0.8108371979497193,2008.0,True,3322.0,4097.0,0.15429882054221233
2401651,RN,0.8346171273221568,0.7779990044798407,2207,0.14136426860665482,11.801956626991306,0.865296803652968,2008.0,True,2274.0,2628.0,0.12232204977607804
2401701,RN,0.6871657754010695,0.6804810360777058,5610,0.1884610517677326,9.046406637821725,0.8292108362779741,2008.0,True,6336.0,7641.0,0.1562739463421481
2401800,RN,0.6616190206623266,0.6771554436752675,7066,0.09312705052223166,9.234001443114243,0.8338900022266755,2008.0,True,7490.0,8982.0,0.07765771636734749
2401859,RN,0.6985688729874776,0.714159811985899,3354,0.29364176456936486,9.435055274884096,0.8252032520325203,2008.0,True,3654.0,4428.0,0.24231413905520757
2401909,RN,0.7661126874746655,0.7496165644171779,2467,0.3205818773023144,9.297000281585898,0.8255078255078255,2008.0,True,2479.0,3003.0,0.2646428484290501
2402006,RN,0.6486578321440707,0.7169954017424975,32373,0.08405725459089242,9.76073423368144,0.672227835608713,2008.0,True,28608.0,42557.0,0.056505626320846165
2402105,RN,0.856102327233967,0.8884924174843889,5629,0.2241312220893027,8.956472490237095,0.7773877431622056,2008.0,True,5315.0,6837.0,0.17423686491219012
2402204,RN,0.7755764106129069,0.7757026741949494,17262,0.1428527862276523,9.69272149346485,0.8401373167563555,2008.0,True,18110.0,21556.0,0.12001595651246906
2402303,RN,0.802754331408263,0.8250626947336424,13506,0.041566780907951954,9.57202987065039,0.7915032245196463,2008.0,True,11905.0,15041.0,0.032900241121545645
2402402,RN,0.4987899322362052,0.5877757352941176,4132,0.11640616416408318,9.368592915682369,0.7066427289048474,2008.0,True,3936.0,5570.0,0.08225756950625339
2402501,RN,0.7958156363064338,0.8077109995140126,6357,0.20590893302640373,9.677081950056866,0.8272127474169053,2008.0,True,6645.0,8033.0,0.170330494206455
2402600,RN,0.7469157739757324,0.8129423382893509,39394,0.135893544650125,9.378329000512464,0.7734172693990535,2008.0,True,34646.0,44796.0,0.10510241423225802
2402709,RN,0.7845205257179945,0.6814841369421043,6163,0.0883566929984283,9.323664264694445,0.8163768652114934,2008.0,True,6620.0,8109.0,0.0721323600505112
2402808,RN,0.813125,0.788388969521045,3200,0.33723700641577825,9.001191572949084,0.8593303919024137,2008.0,True,3311.0,3853.0,0.28979800888726753
2402907,RN,0.8690476190476191,0.8710829036096787,2772,0.17347998986381974,9.092862913098342,0.86161800486618,2008.0,True,2833.0,3288.0,0.1494734827506695
2403004,RN,0.7291491154170177,0.7932701245584681,4748,0.15691767660056766,9.467556161671043,0.7282012195121951,2008.0,True,4777.0,6560.0,0.1142676434635536
2403103,RN,0.611680561250057,0.6276468422021727,21951,0.14016490046611227,9.65927487168604,0.6852211502318005,2008.0,True,21875.0,31924.0,0.09604395431951528
2403202,RN,0.8818575553416746,0.863102998696219,4156,0.1725685649659899,9.08245884830546,0.7876031309498625,2008.0,True,3723.0,4727.0,0.1359155420707384
2403251,RN,0.4003711211935944,0.5207068840104458,93231,0.25118545848279267,9.940862109941241,0.585091291813481,2008.0,True,51144.0,87412.0,0.14696642438845864
2403301,RN,0.879730126136697,0.8705440900562852,3409,0.3349638377779023,9.030448101732459,0.773224043715847,2008.0,True,2830.0,3660.0,0.2590020931452086
2403400,RN,0.6800248524386455,0.6976673735231748,3219,0.20807387431990765,9.33601502015504,0.8143422789265288,2008.0,True,3702.0,4546.0,0.16944335299874572
2403509,RN,0.6503044140030442,0.6595174262734584,5256,0.19069535742201946,8.953543368630276,0.8465396188565697,2008.0,True,5908.0,6979.0,0.16143117518975367
2403608,RN,0.5807750991760757,0.6816146494686894,16385,0.17074164080492804,9.600262353015093,0.7384512614973536,2008.0,True,14371.0,19461.0,0.12608438004252714
2403707,RN,0.8281401199922586,0.8956855225311601,5167,0.17139447718594794,9.695477157009607,0.797723292469352,2008.0,True,4555.0,5710.0,0.13672536665183763
2403756,RN,0.722828666350261,0.7682926829268293,2107,0.20361195835391452,9.248687440647178,0.7534562211981567,2008.0,True,2289.0,3038.0,0.1534126967320969
2403806,RN,0.7498230714791224,0.7526126434812404,5652,0.16335834495155296,9.24101302011684,0.7387604595092895,2008.0,True,5209.0,7051.0,0.1206826859810863
2403905,RN,0.8105420188960716,0.8021201413427562,2011,0.17074560123699167,9.097586979548595,0.7842372220054623,2008.0,True,2010.0,2563.0,0.13390505598375077
2404002,RN,0.8635014836795252,0.8448213641284735,2696,0.26186526520336584,9.127011848637675,0.8064435564435565,2008.0,True,3229.0,4004.0,0.21117955577963746
2404101,RN,0.6389986824769434,0.6343669250645995,1518,0.12424812789661871,10.22432621840001,0.7898187427689934,2008.0,True,2048.0,2593.0,0.09813350016670849
2404200,RN,0.6464419475655431,0.6044320494459938,14685,0.11774396749197062,9.734679358413645,0.7995696681228401,2008.0,True,12263.0,15337.0,0.09414450501102142
2404309,RN,0.7963471409812583,0.8414145096609552,8377,0.23093557607207296,9.725129815193366,0.8019607843137255,2008.0,True,8589.0,10710.0,0.18520127571270165
2404408,RN,0.6941431670281996,0.7408822507815214,5993,0.11053224949954699,9.64218707847857,0.8143232407023365,2008.0,True,5890.0,7233.0,0.09000897961459031
2404507,RN,0.6347489581266125,0.7698306595365418,10078,0.02278945224138591,11.412633124772707,0.8305994016300423,2008.0,True,8051.0,9693.0,0.01892890539517156
2404606,RN,0.7559657218193804,0.787513397642015,7585,0.2419341288806622,8.986416871732027,0.8648394969025718,2008.0,True,9214.0,10654.0,0.20923419030471385
2404705,RN,0.838386090057958,0.8169203222918532,8972,0.4938291519743426,9.128940419577654,0.7871733529628266,2008.0,True,8555.0,10868.0,0.3887291493504325
2404804,RN,0.7552011095700416,0.7698744769874477,1442,0.1251927943080033,9.383418260201077,0.7084068195179306,2008.0,True,1205.0,1701.0,0.08868742924229511
2404853,RN,0.7793898015788351,0.8524167561761546,4687,0.27415901928188147,9.18901064938728,0.7928360986199411,2008.0,True,5113.0,6449.0,0.2173631672489161
2404903,RN,0.7980713033313852,0.8649473100388242,3422,0.21014872300114557,9.331796332490939,0.7764932562620424,2008.0,True,3627.0,4671.0,0.16317906622246947
2405009,RN,0.7646219686162625,0.6090644692195831,4206,0.18854777273891013,8.909334087947995,0.833574297188755,2008.0,True,5189.0,6225.0,0.15716857714734211
2405108,RN,0.7413360120542442,0.7660080933111164,3982,0.2558670470132693,9.19286375663456,0.8448473282442748,2008.0,True,4427.0,5240.0,0.21616859105491282
2405207,RN,0.8507707445063956,0.7460078336848448,3049,0.17228410929556745,9.429976171206071,0.8037912358444116,2008.0,True,3265.0,4062.0,0.13848045712703783
2405306,RN,0.7044276027124052,0.6781767955801105,5014,0.2408102545741665,8.847856123941204,0.8246892413201886,2008.0,True,5772.0,6999.0,0.19859362614689086
2405405,RN,0.8449144008056395,0.7955982797875032,3972,0.18754833552306763,8.988027040717961,0.8536534007159402,2008.0,True,4054.0,4749.0,0.16010127441788086
2405504,RN,0.8114406779661016,0.8459302325581395,1888,0.20894798684069715,9.265677827727245,0.8182576073363902,2008.0,True,1963.0,2399.0,0.17097327977002438
2405603,RN,0.8385861936965676,0.8350602409638554,7837,0.2269708622017459,9.212537549081775,0.8268509378084896,2008.0,True,8376.0,10130.0,0.18767107026671506
2405702,RN,0.6322732953756423,0.7319288507632143,7201,0.13884884871654044,9.501286574846574,0.7288459603581849,2008.0,True,7244.0,9939.0,0.10119942248743524
2405801,RN,0.7303212738423451,0.7529458194734171,17773,0.17058518020653765,10.193398267585232,0.832026059748832,2008.0,True,19412.0,23331.0,0.14193131533878997
2405900,RN,0.8363733905579399,0.8369195922989807,1864,0.0682213722667701,9.01087840375446,0.8637152777777778,2008.0,True,1990.0,2304.0,0.05892384149777452
2406007,RN,0.8912346338856226,0.8862243538502531,3742,0.19566483470370066,9.128665198314993,0.8255236450010797,2008.0,True,3823.0,4631.0,0.1615259475431327
2406106,RN,0.7750816612225851,0.7567517228534177,10715,0.10435773395940628,9.474239898339082,0.8484584450402145,2008.0,True,12659.0,14920.0,0.08854320068311824
2406155,RN,0.6794063079777366,0.7334579439252337,2695,0.1183168159133057,9.061053479471594,0.8066485753052918,2008.0,True,2378.0,2948.0,0.09544009099112652
2406205,RN,0.8008064516129032,0.82416142557652,3720,0.3043790910958688,9.106943180740705,0.8194637078132224,2008.0,True,3545.0,4326.0,0.24942761857023923
2406304,RN,0.7735810534912209,0.8074900063118031,4898,0.14464553258479534,9.079148161704833,0.8659188955996548,2008.0,True,5018.0,5795.0,0.12525129982924987
2406403,RN,0.7110232762406675,0.735969387755102,2277,0.4015157147546303,9.386479055778711,0.8235709244883557,2008.0,True,2334.0,2834.0,0.3306766683970738
2406502,RN,0.7545638945233266,0.7056741915802318,8381,0.13973394954160961,9.792648754483029,0.8301033591731266,2008.0,True,8995.0,10836.0,0.11599362090501832
2406601,RN,0.7049620733249052,0.7439748515543136,6328,0.36998136667887127,9.11985617484628,0.8155924043861995,2008.0,True,6099.0,7478.0,0.3017539924277127
2406700,RN,0.7563039150630392,0.7746181345466363,6028,0.15038117741622603,9.344001128110117,0.7490044648244238,2008.0,True,6207.0,8287.0,0.1126361733103071
2406809,RN,0.8212435233160622,0.8218171126139371,3474,0.2348964929032509,9.078939800523733,0.7962374786220376,2008.0,True,3259.0,4093.0,0.18703339124644386
2406908,RN,0.8671811535337124,0.8949462793473936,2462,0.3180944193723656,9.481029406627005,0.7556756756756757,2008.0,True,2097.0,2775.0,0.24037621528787412
2407005,RN,0.8976063829787234,0.8932203389830509,5264,0.2183129862959847,8.896189041883774,0.83074437678638,2008.0,True,6685.0,8047.0,0.18136228574483132
2407104,RN,0.6311812632767754,0.7352697332685325,37189,0.0790851129847682,9.938496362512335,0.7675710713954996,2008.0,True,33156.0,43196.0,0.06070344490515266
2407203,RN,0.7923288020933053,0.7791987963137107,15669,0.10875925806589726,10.043143491760002,0.749909742637578,2008.0,True,14540.0,19389.0,0.08155962722565095
2407252,RN,0.8660436137071651,0.876937984496124,2247,0.13153771816225576,9.142639490333034,0.833134684147795,2008.0,True,2097.0,2517.0,0.10958863527463264
2407302,RN,0.9101857521943254,0.8889345103674811,4899,0.12420206383354433,9.015041941989052,0.8162287225252024,2008.0,True,4939.0,6051.0,0.10137729189784753
2407401,RN,0.7278230014610728,0.6708625670656211,4791,0.1758207066885412,9.241956755969271,0.7212571067593178,2008.0,True,4567.0,6332.0,0.12681193421455583
2407500,RN,0.6630990415335464,0.6885323265691364,6260,0.287457082632024,9.190997537269832,0.7682822610181907,2008.0,True,6293.0,8191.0,0.2208481773902243
2407609,RN,0.7601275917065391,0.7128017109685304,3135,0.1396123269485864,9.418130228932538,0.7467750981491867,2008.0,True,2663.0,3566.0,0.10425900915986697
2407708,RN,0.8166869671132765,0.8322104587744626,6568,0.24511799839521878,9.103325840523487,0.8639226270805218,2008.0,True,7682.0,8892.0,0.21176298511831654
2407807,RN,0.5968511849928817,0.7108695652173913,11941,0.22927543110158144,9.235854100332451,0.7899010576595019,2008.0,True,11576.0,14655.0,0.18110490552247743
2407906,RN,0.7220159151193634,0.8009453781512605,1885,0.22249661714095892,9.38424231732107,0.846780162842339,2008.0,True,2288.0,2702.0,0.18840572169449077
2408003,RN,0.5922421298629886,0.6895557206656601,130938,0.07786030813939437,10.038926282871813,0.6484255859464483,2008.0,True,99071.0,152787.0,0.05048661592725781
2408102,RN,0.4702045557080737,0.580252701657329,416708,0.05073681249469966,10.189827343098486,0.5124054882088636,2008.0,True,255222.0,498086.0,0.02599782117650815
2408201,RN,0.5793505763283666,0.6569683085147002,14228,0.040739711508974354,9.66727753081,0.7494519260883182,2008.0,True,11965.0,15965.0,0.030532455258683255
2408300,RN,0.6678546357794697,0.7023056412401317,18519,0.2117623178676219,9.413885609984922,0.8055323325215369,2008.0,True,22161.0,27511.0,0.1705813938520726
2408409,RN,0.823471722785224,0.8590433956287615,3059,0.1858436048558321,9.09109911070409,0.798583984375,2008.0,True,3271.0,4096.0,0.14841172643638348
2408508,RN,0.7680074836295603,0.76625,3207,0.18227236954964646,9.238109972358334,0.7420514238319049,2008.0,True,2684.0,3617.0,0.1352554713495303
2408607,RN,0.9170883612300506,0.9057377049180328,2569,0.20850756131082998,8.979814963030256,0.822963438101347,2008.0,True,2566.0,3118.0,0.17159409952648805
2408706,RN,0.753708175232839,0.805793991416309,2899,0.1259636078636238,9.331924524429922,0.7599891274802936,2008.0,True,2796.0,3679.0,0.09573097243454529
2408805,RN,0.6918872266973533,0.8095794392523364,3476,0.19376487747325802,11.27277598721001,0.8739240506329113,2008.0,True,3452.0,3950.0,0.16933578659181941
2408904,RN,0.5066020391108139,0.6196920583468395,11966,0.10830196702032942,9.641488038430017,0.7386708860759493,2008.0,True,11671.0,15800.0,0.07999950994267498
2408953,RN,0.6112727829682953,0.7340047393364929,6529,0.2786538918415305,9.658919775296003,0.8179899497487437,2008.0,True,8139.0,9950.0,0.2279360829847454
2409100,RN,0.6732718894009216,0.6781947086287394,6510,0.09367376723535605,9.052730826371276,0.8445101464856875,2008.0,True,6284.0,7441.0,0.07910844688979672
2409209,RN,0.5425619834710744,0.6884712685218648,2420,0.6379327508661068,9.337137759885852,0.7769369369369369,2008.0,True,2156.0,2775.0,0.4956335174296671
2409308,RN,0.7592619287876604,0.7969846245708314,6937,0.15683176932800083,9.33991445259416,0.7894536213468869,2008.0,True,6213.0,7870.0,0.12381140823822988
2409332,RN,0.7443609022556391,0.7729599518217405,3192,0.20558304095982732,9.184592001539647,0.8213485941776562,2008.0,True,3301.0,4019.0,0.16885534167912167
2409407,RN,0.7659930406852249,0.7803534233689444,14944,0.16483277148809383,9.768913402505387,0.6824991857561611,2008.0,True,12573.0,18422.0,0.11249823232655541
2409506,RN,0.7993779160186625,0.7061953629798555,2572,0.1494985804999192,11.089346135467176,0.836303811351796,2008.0,True,3050.0,3647.0,0.12502623266376572
2409605,RN,0.7198599299649825,0.7969592937714566,1999,0.35479749160575186,9.341857024509826,0.8397811645173896,2008.0,True,2149.0,2559.0,0.29795225066852704
2409704,RN,0.756827731092437,0.7668393782383419,3808,0.031078833958926567,9.054531484256843,0.7845149253731343,2008.0,True,4205.0,5360.0,0.024381809103971308
2409803,RN,0.7700248756218906,0.768389662027833,8040,0.19003583147772646,9.089144428837558,0.8469091530054644,2008.0,True,9919.0,11712.0,0.1609430850774905
2409902,RN,0.798908807482463,0.7794561933534743,7698,0.16389833398822304,10.342865631843072,0.7788045047646549,2008.0,True,8091.0,10389.0,0.12764476083345005
2410009,RN,0.899617184176946,0.9063136456211812,2351,0.1309439911704577,9.12686736997837,0.8057980049875312,2008.0,True,2585.0,3208.0,0.10551440685025973
2410108,RN,0.8307536158335448,0.7930666666666667,7882,0.1653257849033881,8.844346798084418,0.8190425531914893,2008.0,True,7699.0,9400.0,0.13540885297565797
2410207,RN,0.7268392370572208,0.6624881740775781,4404,0.14977982873579523,9.034711585106889,0.7998921251348435,2008.0,True,4449.0,5562.0,0.11980770550980815
2410256,RN,0.8311649911295091,0.7658610271903323,3382,0.33739792311221184,10.037222176540276,0.8596158406450083,2008.0,True,3625.0,4217.0,0.29003259930798386
2410306,RN,0.7824762587349937,0.8421246094467929,5581,0.2020112000525431,8.959893897881727,0.8584319526627219,2008.0,True,5803.0,6760.0,0.17341286892084432
2410405,RN,0.7593665507918115,0.7696460707858428,5178,0.15790480595435247,9.450257133227492,0.8211613289434301,2008.0,True,5487.0,6682.0,0.12966532030403052
2410504,RN,0.8502515537141166,0.8841227286267501,3379,0.14101906579708084,9.10436567305309,0.7665340626553954,2008.0,True,3083.0,4022.0,0.10809591741730488
2410603,RN,0.7971183800623053,0.7648760330578512,2568,0.17922651533475897,9.234376049678785,0.7535090722355358,2008.0,True,2201.0,2921.0,0.13504880528990226
2410702,RN,0.8086571569109691,0.7616959064327485,2033,0.13570990434719116,9.091689050917033,0.8338940285954584,2008.0,True,1983.0,2378.0,0.11316767885638354
2410801,RN,0.8902007083825265,0.8938231731933791,2541,0.19856983777840873,9.054437940941018,0.8264204545454545,2008.0,True,2909.0,3520.0,0.16410217559584972
2410900,RN,0.7230870423152818,0.8014888337468983,4561,0.29175454543209217,9.013591112136742,0.7992521157252509,2008.0,True,4061.0,5081.0,0.2331854377090585
2411007,RN,0.8159757330637007,0.8255293766776022,2967,0.20757331736517326,9.222166411193559,0.8046094750320102,2008.0,True,3142.0,3905.0,0.1670154579158449
2411056,RN,0.6825214899713467,0.7493814068575468,3490,0.06412753911592671,10.096184558135567,0.7362064232775185,2008.0,True,2682.0,3643.0,0.047211106206125564
2411106,RN,0.6525220176140912,0.6325088339222615,2498,0.19732020382482363,9.093738041452108,0.8608308605341246,2008.0,True,2901.0,3370.0,0.16985932085929178
2411205,RN,0.6797542008809614,0.7380283212625662,18389,0.17262995417873062,9.453829971877703,0.7475696024490134,2008.0,True,18071.0,24173.0,0.12905290621618504
2411403,RN,0.8112277152610949,0.7476657329598506,7909,0.13814676211848234,9.212006421972813,0.8359253499222395,2008.0,True,9675.0,11574.0,0.11548038046451674
2411429,RN,0.6010840108401084,0.8109313998884551,1845,0.25020586162111563,9.570839455238643,0.7172975563009104,2008.0,True,1497.0,2087.0,0.17947205311299
2411502,RN,0.7352531351602415,0.8387376042814418,12918,0.18473415183665906,9.254143411509594,0.8066048803378696,2008.0,True,13751.0,17048.0,0.1490074684365262
2411601,RN,0.7655172413793103,0.7779291553133515,2320,0.16768769286420696,10.954519348255213,0.8018354860639021,2008.0,True,2359.0,2942.0,0.1344579427147057
2411700,RN,0.7833392920986771,0.7569252077562327,2797,0.1706738204558563,9.044648685343912,0.7835266131430271,2008.0,True,2635.0,3363.0,0.1337274804939582
2411809,RN,0.7451676528599606,0.7403293757181156,2535,0.08683268794426552,9.47717266956787,0.7939436129481379,2008.0,True,2281.0,2873.0,0.06894025798846838
2411908,RN,0.7532861476238625,0.7712137486573577,2967,0.18202554207549862,9.30632132243456,0.8099814011159331,2008.0,True,2613.0,3226.0,0.1474373036091996
2412005,RN,0.5569828200459188,0.6965750748795416,50524,0.11291444786853591,9.658128671629564,0.7624903012515603,2008.0,True,45205.0,59286.0,0.08609617137093355
2412104,RN,0.7385806451612903,0.8361502347417841,3875,0.16979389975989995,9.215779509960852,0.7330595482546202,2008.0,True,3570.0,4870.0,0.12446903945438251
2412203,RN,0.623779864274426,0.7036910457963089,21514,0.09197780663354996,9.88137853245431,0.8003893381251872,2008.0,True,21380.0,26712.0,0.0736180557736335
2412302,RN,0.7360104378080603,0.78884406732508,6898,0.18862036117077427,8.952167420764619,0.8102227774307724,2008.0,True,7783.0,9606.0,0.15282451290778015
2412401,RN,0.7257105089226702,0.7240944881889764,3026,0.1432264716799041,9.87333296224404,0.6899889380530974,2008.0,True,2495.0,3616.0,0.09882468109550906
2412500,RN,0.8541507024265645,0.8375949035692469,11745,0.177835531784232,9.243575747999458,0.8407849829351536,2008.0,True,14781.0,17580.0,0.14952144455646946
2412559,RN,0.7280887011615629,0.7398919321781255,5682,0.173107493630126,10.29039236279562,0.8842321682745532,2008.0,True,5591.0,6323.0,0.15306721443713972
2412609,RN,0.5643939393939394,0.6618712376288134,9504,0.18564880674193576,9.304502841336607,0.7890159824506424,2008.0,True,10071.0,12764.0,0.1464798756422779
2412708,RN,0.7425431711145997,0.7400045693397304,4459,0.11963030918152988,9.025088019771914,0.8263294905169208,2008.0,True,4444.0,5378.0,0.0988540524363553
2412807,RN,0.7568401563464308,0.7706515120763142,4861,0.1534041343662146,9.135126464210147,0.7902282036278525,2008.0,True,5402.0,6836.0,0.12122427352929949
2412906,RN,0.6050246462076642,0.7570051220247063,6289,0.18421263677586236,9.082696085337194,0.820280612244898,2008.0,True,6431.0,7840.0,0.15110605447775138
2413003,RN,0.6788732394366197,0.7640758033507278,3550,0.11408668259142411,9.269873813931344,0.7387183185658356,2008.0,True,3585.0,4853.0,0.084277922334691
2413102,RN,0.7587872283337805,0.7899761336515513,3727,0.22720049270797435,8.977449769940176,0.8065212697041676,2008.0,True,3735.0,4631.0,0.18324202985624793
2413201,RN,0.6611570247933884,0.7164566345441068,2662,0.23405705139288432,10.268541402137142,0.7889344262295082,2008.0,True,2695.0,3416.0,0.1846556655456157
2413300,RN,0.7891273247496423,0.8045664582767056,3495,0.2893165121376467,8.98940256080329,0.8388960205391528,2008.0,True,3921.0,4674.0,0.24270647070853932
2413359,RN,0.6573722010984369,0.7410674241291673,7101,0.09054139276012087,9.980028343912036,0.7698298586149054,2008.0,True,6425.0,8346.0,0.06970146758732046
2413409,RN,0.7068888888888889,0.6617911791179117,4500,0.06945314487745181,9.244648949712316,0.8156862745098039,2008.0,True,4992.0,6120.0,0.05665197699807834
2413508,RN,0.7373431414971874,0.7627621266680787,4622,0.17475751571106843,9.126332108744556,0.8373237126926861,2008.0,True,5106.0,6098.0,0.14632861187614224
2413557,RN,0.8348813209494325,0.7694444444444445,2907,0.22562150776684198,9.030131965521925,0.8102866779089376,2008.0,True,2883.0,3558.0,0.18281810199319995
2413607,RN,0.8435940099833611,0.8236970684039088,4808,0.17002053887603513,9.693388243145616,0.8139924591537495,2008.0,True,5829.0,7161.0,0.1383954365463495
2413706,RN,0.825507614213198,0.815742397137746,3152,0.3385716847326975,8.974458672040209,0.8101954961643157,2008.0,True,3274.0,4041.0,0.27430925409919615
2413805,RN,0.771255060728745,0.7744838538909475,1976,0.22268075957003858,9.24535852333603,0.7895844292477643,2008.0,True,1501.0,1901.0,0.17582526044956753
