term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixest::.__event_time_plot__::-8:.__ever_treated__,0.02061157241060251,0.010871566237409152,1.895915635382684,0.09047693135524881,-0.003981619024187734,0.04520476384539275
fixest::.__event_time_plot__::-6:.__ever_treated__,0.007987488346271217,0.004337510542187723,1.84149139663936,0.09867738069415534,-0.0018246421954514654,0.0177996188879939
fixest::.__event_time_plot__::-4:.__ever_treated__,0.0032555306291094295,0.00388093082908382,0.8388530413148254,0.4232716539866538,-0.005523744844226911,0.01203480610244577
fixest::.__event_time_plot__::0:.__ever_treated__,-0.11538742395972883,0.013954756634235607,-8.268680492545856,1.698418456974483e-5,-0.14695527663497068,-0.08381957128448697
fixest::.__event_time_plot__::2:.__ever_treated__,-0.09233648640137827,0.010373594768902572,-8.901107905061014,9.344874088970965e-6,-0.11580318811181721,-0.06886978469093934
fixest::.__event_time_plot__::4:.__ever_treated__,-0.09900061616064214,0.01134507307623707,-8.726309252957112,1.0984113720715435e-5,-0.12466495448252089,-0.07333627783876338
fixest::.__event_time_plot__::6:.__ever_treated__,0.04867930624785356,0.05079270518635775,0.9583916837910059,0.36290155586319306,-0.06622177560736316,0.1635803881030703
fixest::.__event_time_plot__::8:.__ever_treated__,0.12120883251221129,0.06149328710892937,1.9710904752497884,0.080201311801376,-0.017898647385259814,0.2603163124096824
