z_score_pca1_trust,treatment_dummy,low_ed,female,white,married,working,age,log_gdp_pc,log_total_pop,municipality_id,year,muni_exit_rate_active,exit_x_low_ed,muni_exit_rate_at_treatment_raw,muni_exit_rate_at_treatment_control
1.0224108956102895,0,0.0,0.0,0.0,1.0,0.0,41.0,9.126668197473911,14.17204316177313,1501402,2006,0.0,0.0,0.0750312234132432,0.0750312234132432
-0.3223189105850881,0,0.0,1.0,0.0,1.0,0.0,22.0,9.126668197473911,14.17204316177313,1501402,2006,0.0,0.0,0.0750312234132432,0.0750312234132432
1.6177771423825429,0,0.0,1.0,0.0,0.0,0.0,33.0,9.126668197473911,14.17204316177313,1501402,2006,0.0,0.0,0.0750312234132432,0.0750312234132432
-1.637405669684891,0,0.0,0.0,0.0,1.0,0.0,34.0,9.126668197473911,14.17204316177313,1501402,2006,0.0,0.0,0.0750312234132432,0.0750312234132432
-0.6446189226300041,0,0.0,0.0,0.0,1.0,1.0,28.0,9.126668197473911,14.17204316177313,1501402,2006,0.0,0.0,0.0750312234132432,0.0750312234132432
-1.5446600992086554,0,1.0,0.0,0.0,0.0,1.0,66.0,9.126668197473911,14.17204316177313,1501402,2006,0.0,0.0,0.0750312234132432,0.0750312234132432
0.079719419692425,0,0.0,0.0,0.0,0.0,0.0,39.0,9.126668197473911,14.17204316177313,1501402,2006,0.0,0.0,0.0750312234132432,0.0750312234132432
1.891891014007501,0,1.0,0.0,0.0,0.0,0.0,73.0,9.35705173825954,12.210070144872356,1504208,2006,0.0,0.0,,0.0
3.093725083591209e-05,0,0.0,0.0,0.0,0.0,1.0,39.0,9.35705173825954,12.210070144872356,1504208,2006,0.0,0.0,,0.0
0.6974561003940712,0,1.0,0.0,0.0,0.0,1.0,29.0,9.35705173825954,12.210070144872356,1504208,2006,0.0,0.0,,0.0
1.9481295045919789,0,1.0,0.0,0.0,0.0,1.0,55.0,9.35705173825954,12.210070144872356,1504208,2006,0.0,0.0,,0.0
2.379955200229653,0,0.0,1.0,0.0,0.0,1.0,32.0,9.35705173825954,12.210070144872356,1504208,2006,0.0,0.0,,0.0
0.2670338560505869,0,0.0,1.0,1.0,1.0,1.0,40.0,9.35705173825954,12.210070144872356,1504208,2006,0.0,0.0,,0.0
0.1157226719777888,0,0.0,1.0,0.0,1.0,0.0,16.0,9.35705173825954,12.210070144872356,1504208,2006,0.0,0.0,,0.0
1.4095229271458944,0,0.0,1.0,0.0,1.0,0.0,27.0,9.35705173825954,12.210070144872356,1504208,2006,0.0,0.0,,0.0
0.847947625633494,0,0.0,1.0,0.0,0.0,1.0,22.0,9.35705173825954,12.210070144872356,1504208,2006,0.0,0.0,,0.0
0.351746531242172,0,0.0,1.0,0.0,1.0,0.0,24.0,7.976945583025578,10.65050956744012,1508209,2006,0.0,0.0,,0.0
-0.7450066630123726,0,0.0,1.0,0.0,0.0,1.0,34.0,7.976945583025578,10.65050956744012,1508209,2006,0.0,0.0,,0.0
0.6226977226580718,0,0.0,0.0,0.0,1.0,0.0,27.0,7.976945583025578,10.65050956744012,1508209,2006,0.0,0.0,,0.0
-1.102821233256674,0,0.0,0.0,0.0,1.0,0.0,18.0,7.976945583025578,10.65050956744012,1508209,2006,0.0,0.0,,0.0
-0.4975565092274709,0,0.0,1.0,0.0,0.0,1.0,39.0,7.976945583025578,10.65050956744012,1508209,2006,0.0,0.0,,0.0
0.3906413299027068,0,0.0,1.0,0.0,1.0,0.0,17.0,7.976945583025578,10.65050956744012,1508209,2006,0.0,0.0,,0.0
-0.791456472414479,0,0.0,0.0,0.0,0.0,1.0,19.0,7.976945583025578,10.65050956744012,1508209,2006,0.0,0.0,,0.0
1.27956702476058,0,1.0,0.0,0.0,0.0,1.0,36.0,7.976945583025578,10.65050956744012,1508209,2006,0.0,0.0,,0.0
0.2809077589698799,0,0.0,0.0,0.0,0.0,0.0,28.0,7.976945583025578,10.65050956744012,1508209,2006,0.0,0.0,,0.0
-0.0829273432200601,0,1.0,1.0,0.0,1.0,0.0,17.0,7.512541544969289,9.30693154913476,1506104,2006,0.0,0.0,0.0631220936400353,0.0631220936400353
-0.2017229555797378,0,0.0,0.0,0.0,1.0,0.0,22.0,7.512541544969289,9.30693154913476,1506104,2006,0.0,0.0,0.0631220936400353,0.0631220936400353
0.0703925311067445,0,0.0,1.0,0.0,0.0,0.0,22.0,7.512541544969289,9.30693154913476,1506104,2006,0.0,0.0,0.0631220936400353,0.0631220936400353
0.7099881921837574,0,0.0,1.0,,1.0,0.0,16.0,7.512541544969289,9.30693154913476,1506104,2006,0.0,0.0,0.0631220936400353,0.0631220936400353
0.4350572692458152,0,1.0,0.0,0.0,0.0,1.0,55.0,7.512541544969289,9.30693154913476,1506104,2006,0.0,0.0,0.0631220936400353,0.0631220936400353
0.9027210615350882,0,1.0,1.0,0.0,0.0,0.0,61.0,7.512541544969289,9.30693154913476,1506104,2006,0.0,0.0,0.0631220936400353,0.0631220936400353
0.8357278085545187,0,0.0,1.0,0.0,1.0,0.0,27.0,7.512541544969289,9.30693154913476,1506104,2006,0.0,0.0,0.0631220936400353,0.0631220936400353
1.0338085752540092,0,1.0,0.0,0.0,1.0,0.0,76.0,7.512541544969289,9.30693154913476,1506104,2006,0.0,0.0,0.0631220936400353,0.0631220936400353
-0.2259794997711476,0,1.0,0.0,0.0,0.0,1.0,56.0,7.512541544969289,9.30693154913476,1506104,2006,0.0,0.0,0.0631220936400353,0.0631220936400353
-1.726187843083471,0,0.0,0.0,0.0,0.0,1.0,38.0,9.350652385426276,13.813894352607733,2111300,2006,0.0,0.0,0.1253940324720802,0.1253940324720802
-0.6949265253957656,0,0.0,0.0,1.0,1.0,0.0,20.0,9.350652385426276,13.813894352607733,2111300,2006,0.0,0.0,0.1253940324720802,0.1253940324720802
-1.726187843083471,0,0.0,1.0,0.0,1.0,0.0,29.0,9.350652385426276,13.813894352607733,2111300,2006,0.0,0.0,0.1253940324720802,0.1253940324720802
0.5162731158856784,0,0.0,1.0,1.0,0.0,0.0,50.0,9.350652385426276,13.813894352607733,2111300,2006,0.0,0.0,0.1253940324720802,0.1253940324720802
-0.8077283136359372,0,0.0,1.0,0.0,0.0,0.0,31.0,9.350652385426276,13.813894352607733,2111300,2006,0.0,0.0,0.1253940324720802,0.1253940324720802
1.258657775735158,0,0.0,0.0,0.0,0.0,0.0,37.0,9.350652385426276,13.813894352607733,2111300,2006,0.0,0.0,0.1253940324720802,0.1253940324720802
-1.4167447298994569,0,0.0,1.0,0.0,0.0,0.0,23.0,9.350652385426276,13.813894352607733,2111300,2006,0.0,0.0,0.1253940324720802,0.1253940324720802
-1.105919708917127,0,0.0,0.0,1.0,0.0,0.0,32.0,9.350652385426276,13.813894352607733,2111300,2006,0.0,0.0,0.1253940324720802,0.1253940324720802
-0.1647938052738754,0,0.0,0.0,1.0,0.0,0.0,22.0,9.350652385426276,13.813894352607733,2111300,2006,0.0,0.0,0.1253940324720802,0.1253940324720802
-0.7385715727299547,0,0.0,0.0,0.0,0.0,0.0,28.0,9.350652385426276,13.813894352607733,2111300,2006,0.0,0.0,0.1253940324720802,0.1253940324720802
1.906732502816668,0,0.0,0.0,0.0,0.0,0.0,37.0,9.350652385426276,13.813894352607733,2111300,2006,0.0,0.0,0.1253940324720802,0.1253940324720802
-1.0777705833093274,0,0.0,1.0,1.0,1.0,0.0,30.0,9.350652385426276,13.813894352607733,2111300,2006,0.0,0.0,0.1253940324720802,0.1253940324720802
-1.726187843083471,0,0.0,1.0,0.0,1.0,0.0,32.0,9.350652385426276,13.813894352607733,2111300,2006,0.0,0.0,0.1253940324720802,0.1253940324720802
-1.726187843083471,0,0.0,0.0,0.0,0.0,1.0,34.0,7.804797134933834,10.858346861892391,2114007,2006,0.0,0.0,0.2028266570867532,0.2028266570867532
-0.5595019884278751,0,1.0,1.0,0.0,0.0,0.0,64.0,7.804797134933834,10.858346861892391,2114007,2006,0.0,0.0,0.2028266570867532,0.2028266570867532
-0.4666995107797061,0,0.0,0.0,1.0,1.0,0.0,23.0,7.804797134933834,10.858346861892391,2114007,2006,0.0,0.0,0.2028266570867532,0.2028266570867532
-0.6566021852164687,0,0.0,1.0,1.0,0.0,0.0,39.0,7.804797134933834,10.858346861892391,2114007,2006,0.0,0.0,0.2028266570867532,0.2028266570867532
-1.155438484970008,0,1.0,1.0,0.0,0.0,1.0,30.0,7.804797134933834,10.858346861892391,2114007,2006,0.0,0.0,0.2028266570867532,0.2028266570867532
-0.2077844196908418,0,0.0,1.0,0.0,0.0,0.0,26.0,7.804797134933834,10.858346861892391,2114007,2006,0.0,0.0,0.2028266570867532,0.2028266570867532
0.3344456142412675,0,0.0,0.0,0.0,0.0,0.0,39.0,7.804797134933834,10.858346861892391,2114007,2006,0.0,0.0,0.2028266570867532,0.2028266570867532
1.0035613826127612,0,0.0,0.0,0.0,0.0,0.0,59.0,7.804797134933834,10.858346861892391,2114007,2006,0.0,0.0,0.2028266570867532,0.2028266570867532
-0.3239397992021526,0,1.0,1.0,0.0,0.0,0.0,40.0,7.804797134933834,10.858346861892391,2114007,2006,0.0,0.0,0.2028266570867532,0.2028266570867532
-0.5218627140050313,0,1.0,0.0,0.0,0.0,1.0,39.0,7.804797134933834,10.858346861892391,2114007,2006,0.0,0.0,0.2028266570867532,0.2028266570867532
2.152693431330556,0,1.0,1.0,0.0,0.0,0.0,44.0,8.008468743991749,9.808962564388136,2111763,2006,0.0,0.0,0.0159836589351388,0.0159836589351388
0.2102873545580453,0,0.0,1.0,0.0,1.0,0.0,23.0,8.008468743991749,9.808962564388136,2111763,2006,0.0,0.0,0.0159836589351388,0.0159836589351388
1.3797454866258472,0,1.0,0.0,0.0,0.0,0.0,59.0,8.008468743991749,9.808962564388136,2111763,2006,0.0,0.0,0.0159836589351388,0.0159836589351388
0.5980075397361353,0,1.0,0.0,0.0,0.0,0.0,76.0,8.008468743991749,9.808962564388136,2111763,2006,0.0,0.0,0.0159836589351388,0.0159836589351388
-0.64868645515021,0,0.0,1.0,0.0,1.0,0.0,19.0,8.008468743991749,9.808962564388136,2111763,2006,0.0,0.0,0.0159836589351388,0.0159836589351388
0.8746379836046528,0,1.0,0.0,0.0,0.0,0.0,42.0,8.008468743991749,9.808962564388136,2111763,2006,0.0,0.0,0.0159836589351388,0.0159836589351388
-0.506915246624556,0,1.0,1.0,0.0,0.0,0.0,35.0,8.008468743991749,9.808962564388136,2111763,2006,0.0,0.0,0.0159836589351388,0.0159836589351388
1.446756090741713,0,1.0,0.0,0.0,0.0,0.0,31.0,8.008468743991749,9.808962564388136,2111763,2006,0.0,0.0,0.0159836589351388,0.0159836589351388
2.08973522621448,0,0.0,1.0,1.0,1.0,1.0,24.0,8.008468743991749,9.808962564388136,2111763,2006,0.0,0.0,0.0159836589351388,0.0159836589351388
1.274200551246042,0,1.0,0.0,0.0,1.0,1.0,37.0,8.008468743991749,9.808962564388136,2111763,2006,0.0,0.0,0.0159836589351388,0.0159836589351388
-0.5535115919061291,0,1.0,1.0,1.0,0.0,0.0,56.0,7.53967484151537,9.28425046741074,2109304,2006,0.0,0.0,0.1090432010636463,0.1090432010636463
0.0981377725613074,0,1.0,0.0,0.0,1.0,1.0,18.0,7.53967484151537,9.28425046741074,2109304,2006,0.0,0.0,0.1090432010636463,0.1090432010636463
0.1791120372225103,0,0.0,1.0,0.0,1.0,0.0,18.0,7.53967484151537,9.28425046741074,2109304,2006,0.0,0.0,0.1090432010636463,0.1090432010636463
-1.1173330962198336,0,0.0,1.0,0.0,1.0,0.0,18.0,7.53967484151537,9.28425046741074,2109304,2006,0.0,0.0,0.1090432010636463,0.1090432010636463
0.2038207963108256,0,0.0,1.0,0.0,1.0,1.0,21.0,7.53967484151537,9.28425046741074,2109304,2006,0.0,0.0,0.1090432010636463,0.1090432010636463
0.7984179080495903,0,0.0,0.0,1.0,1.0,0.0,22.0,7.53967484151537,9.28425046741074,2109304,2006,0.0,0.0,0.1090432010636463,0.1090432010636463
1.9137644920589765,0,0.0,0.0,0.0,1.0,0.0,25.0,7.53967484151537,9.28425046741074,2109304,2006,0.0,0.0,0.1090432010636463,0.1090432010636463
-0.3326425128525334,0,1.0,1.0,0.0,0.0,1.0,41.0,7.53967484151537,9.28425046741074,2109304,2006,0.0,0.0,0.1090432010636463,0.1090432010636463
-0.2147447581463121,0,0.0,0.0,0.0,1.0,0.0,21.0,7.53967484151537,9.28425046741074,2109304,2006,0.0,0.0,0.1090432010636463,0.1090432010636463
-0.2357892270340557,0,1.0,1.0,0.0,0.0,1.0,32.0,7.471426874629489,9.236797280938545,2111722,2006,0.0,0.0,,0.0
0.1325156919409372,0,1.0,0.0,0.0,0.0,0.0,49.0,7.471426874629489,9.236797280938545,2111722,2006,0.0,0.0,,0.0
-0.4986459197766101,0,0.0,0.0,0.0,1.0,1.0,22.0,7.471426874629489,9.236797280938545,2111722,2006,0.0,0.0,,0.0
-0.7693294632213193,0,1.0,1.0,1.0,0.0,0.0,27.0,7.471426874629489,9.236797280938545,2111722,2006,0.0,0.0,,0.0
1.664971777801038,0,1.0,0.0,0.0,1.0,1.0,27.0,7.471426874629489,9.236797280938545,2111722,2006,0.0,0.0,,0.0
0.7617893415799865,0,0.0,1.0,0.0,0.0,0.0,71.0,7.471426874629489,9.236797280938545,2111722,2006,0.0,0.0,,0.0
0.8013203865256908,0,0.0,0.0,0.0,1.0,0.0,20.0,7.471426874629489,9.236797280938545,2111722,2006,0.0,0.0,,0.0
1.7969708915167988,0,0.0,1.0,0.0,0.0,0.0,38.0,7.471426874629489,9.236797280938545,2111722,2006,0.0,0.0,,0.0
-0.4150471299260277,0,0.0,1.0,0.0,0.0,0.0,37.0,9.101948950150254,14.6980046016299,2304400,2006,0.0,0.0,0.0322192193555549,0.0322192193555549
1.61174434542388,0,0.0,0.0,0.0,0.0,0.0,50.0,9.101948950150254,14.6980046016299,2304400,2006,0.0,0.0,0.0322192193555549,0.0322192193555549
-0.5528527147002369,0,0.0,0.0,0.0,0.0,1.0,41.0,9.101948950150254,14.6980046016299,2304400,2006,0.0,0.0,0.0322192193555549,0.0322192193555549
0.6780250738851596,0,1.0,1.0,0.0,0.0,1.0,37.0,9.101948950150254,14.6980046016299,2304400,2006,0.0,0.0,0.0322192193555549,0.0322192193555549
-0.1901995202743604,0,0.0,0.0,0.0,0.0,1.0,54.0,9.101948950150254,14.6980046016299,2304400,2006,0.0,0.0,0.0322192193555549,0.0322192193555549
-1.3758874679840107,0,0.0,0.0,0.0,1.0,1.0,32.0,9.101948950150254,14.6980046016299,2304400,2006,0.0,0.0,0.0322192193555549,0.0322192193555549
-0.4976307675347003,0,0.0,1.0,0.0,0.0,0.0,32.0,9.101948950150254,14.6980046016299,2304400,2006,0.0,0.0,0.0322192193555549,0.0322192193555549
-0.1417576224101142,0,0.0,1.0,0.0,1.0,0.0,25.0,9.101948950150254,14.6980046016299,2304400,2006,0.0,0.0,0.0322192193555549,0.0322192193555549
1.02654003151919,0,0.0,0.0,0.0,1.0,0.0,18.0,9.101948950150254,14.6980046016299,2304400,2006,0.0,0.0,0.0322192193555549,0.0322192193555549
1.0762677116030503,0,1.0,1.0,0.0,1.0,0.0,31.0,9.101948950150254,14.6980046016299,2304400,2006,0.0,0.0,0.0322192193555549,0.0322192193555549
-0.020058140026119,0,0.0,0.0,0.0,0.0,0.0,31.0,9.101948950150254,14.6980046016299,2304400,2006,0.0,0.0,0.0322192193555549,0.0322192193555549
-0.6313710464624924,0,0.0,1.0,0.0,0.0,0.0,41.0,9.101948950150254,14.6980046016299,2304400,2006,0.0,0.0,0.0322192193555549,0.0322192193555549
-1.726187843083471,0,0.0,0.0,0.0,1.0,0.0,33.0,9.101948950150254,14.6980046016299,2304400,2006,0.0,0.0,0.0322192193555549,0.0322192193555549
-0.7043722990281962,0,0.0,1.0,0.0,0.0,1.0,38.0,9.101948950150254,14.6980046016299,2304400,2006,0.0,0.0,0.0322192193555549,0.0322192193555549
-0.5638392636049366,0,0.0,1.0,,0.0,0.0,28.0,8.08416989412916,10.432381948398554,2306256,2006,0.0,0.0,0.0831317234898242,0.0831317234898242
-0.2409423526001302,0,0.0,0.0,0.0,0.0,0.0,26.0,8.08416989412916,10.432381948398554,2306256,2006,0.0,0.0,0.0831317234898242,0.0831317234898242
1.228793934452887,0,0.0,0.0,0.0,0.0,0.0,28.0,8.08416989412916,10.432381948398554,2306256,2006,0.0,0.0,0.0831317234898242,0.0831317234898242
0.2098218579572061,0,1.0,0.0,0.0,0.0,0.0,27.0,8.08416989412916,10.432381948398554,2306256,2006,0.0,0.0,0.0831317234898242,0.0831317234898242
-1.278313579012916,0,0.0,1.0,0.0,1.0,0.0,27.0,8.08416989412916,10.432381948398554,2306256,2006,0.0,0.0,0.0831317234898242,0.0831317234898242
-0.4422571983674251,0,0.0,1.0,0.0,0.0,0.0,25.0,8.252402319965924,10.745897055779077,2302206,2006,0.0,0.0,,0.0
-0.3687032990952296,0,0.0,0.0,0.0,0.0,1.0,31.0,8.252402319965924,10.745897055779077,2302206,2006,0.0,0.0,,0.0
-0.7128982097582792,0,1.0,0.0,0.0,0.0,1.0,38.0,8.252402319965924,10.745897055779077,2302206,2006,0.0,0.0,,0.0
-1.637405669684891,0,1.0,0.0,0.0,0.0,0.0,54.0,8.252402319965924,10.745897055779077,2302206,2006,0.0,0.0,,0.0
0.4736076830260494,0,0.0,0.0,0.0,1.0,0.0,17.0,8.252402319965924,10.745897055779077,2302206,2006,0.0,0.0,,0.0
-0.4408884493438283,0,0.0,1.0,0.0,0.0,0.0,24.0,8.252402319965924,10.745897055779077,2302206,2006,0.0,0.0,,0.0
-0.0860849373068467,0,0.0,0.0,0.0,0.0,0.0,46.0,8.252402319965924,10.745897055779077,2302206,2006,0.0,0.0,,0.0
-0.3496747655625228,0,1.0,1.0,0.0,0.0,0.0,66.0,8.252402319965924,10.745897055779077,2302206,2006,0.0,0.0,,0.0
1.2879966298313763,0,0.0,1.0,0.0,0.0,0.0,28.0,8.252402319965924,10.745897055779077,2302206,2006,0.0,0.0,,0.0
0.5748014783273793,0,1.0,1.0,0.0,0.0,0.0,70.0,8.252402319965924,10.745897055779077,2302206,2006,0.0,0.0,,0.0
-0.8488406911620693,0,1.0,1.0,0.0,0.0,0.0,64.0,8.252402319965924,10.745897055779077,2302206,2006,0.0,0.0,,0.0
-1.0847450385943034,0,1.0,0.0,0.0,0.0,0.0,44.0,7.810790131003081,10.090842255108033,2311702,2006,0.0,0.0,0.0528617438881796,0.0528617438881796
-0.1738874962308661,0,1.0,1.0,0.0,0.0,0.0,43.0,7.810790131003081,10.090842255108033,2311702,2006,0.0,0.0,0.0528617438881796,0.0528617438881796
2.048338224439169,0,1.0,0.0,,0.0,1.0,52.0,7.810790131003081,10.090842255108033,2311702,2006,0.0,0.0,0.0528617438881796,0.0528617438881796
0.7916320232825985,0,0.0,1.0,,1.0,0.0,24.0,7.810790131003081,10.090842255108033,2311702,2006,0.0,0.0,0.0528617438881796,0.0528617438881796
1.1350007270790303,0,1.0,1.0,0.0,1.0,1.0,32.0,7.810790131003081,10.090842255108033,2311702,2006,0.0,0.0,0.0528617438881796,0.0528617438881796
1.7036564624477144,0,0.0,1.0,0.0,1.0,0.0,43.0,7.810790131003081,10.090842255108033,2311702,2006,0.0,0.0,0.0528617438881796,0.0528617438881796
0.1987374697151075,0,0.0,0.0,0.0,1.0,0.0,16.0,7.810790131003081,10.090842255108033,2311702,2006,0.0,0.0,0.0528617438881796,0.0528617438881796
0.7798318506626746,0,0.0,0.0,0.0,1.0,1.0,18.0,7.810790131003081,10.090842255108033,2311702,2006,0.0,0.0,0.0528617438881796,0.0528617438881796
0.6229339022932752,0,0.0,1.0,0.0,0.0,0.0,54.0,7.810790131003081,10.090842255108033,2311702,2006,0.0,0.0,0.0528617438881796,0.0528617438881796
0.4201743289956107,0,0.0,0.0,0.0,0.0,0.0,62.0,8.108768321309386,9.167443309323788,2310100,2006,0.0,0.0,0.0266626867288655,0.0266626867288655
0.0973043191089064,0,0.0,0.0,0.0,0.0,1.0,40.0,8.108768321309386,9.167443309323788,2310100,2006,0.0,0.0,0.0266626867288655,0.0266626867288655
0.825712411566422,0,0.0,0.0,0.0,0.0,0.0,38.0,8.108768321309386,9.167443309323788,2310100,2006,0.0,0.0,0.0266626867288655,0.0266626867288655
0.6605776210047887,0,0.0,0.0,0.0,1.0,1.0,18.0,8.108768321309386,9.167443309323788,2310100,2006,0.0,0.0,0.0266626867288655,0.0266626867288655
0.3382905158064992,0,0.0,1.0,0.0,0.0,0.0,30.0,8.108768321309386,9.167443309323788,2310100,2006,0.0,0.0,0.0266626867288655,0.0266626867288655
-0.3904264237639677,0,1.0,1.0,0.0,1.0,0.0,29.0,8.108768321309386,9.167443309323788,2310100,2006,0.0,0.0,0.0266626867288655,0.0266626867288655
0.3042094856890731,0,1.0,1.0,0.0,0.0,0.0,37.0,8.108768321309386,9.167443309323788,2310100,2006,0.0,0.0,0.0266626867288655,0.0266626867288655
0.1896360805917925,0,1.0,1.0,0.0,0.0,0.0,52.0,8.108768321309386,9.167443309323788,2310100,2006,0.0,0.0,0.0266626867288655,0.0266626867288655
2.584892753139544,0,0.0,0.0,0.0,1.0,0.0,20.0,8.108768321309386,9.167443309323788,2310100,2006,0.0,0.0,0.0266626867288655,0.0266626867288655
