id_municipio,pc1_score,pt_share_mean_runoff,pt_share_mean_first_round,left_coalition_share_mean_first_round
1500107,0.6903550678822952,0.6919668256634202,0.6725668337775348,0.7333760105714697
1500131,0.614930424240565,0.6168487082964882,0.5782259425978165,0.6300091638499264
1500206,0.6351136352770808,0.6363936906444562,0.6023347434441174,0.6610835086129155
1500305,0.5490605855090047,0.5504913611496378,0.5448170422921931,0.5819541924182949
1500347,0.5268895943366252,0.5283975870258569,0.48962827310918694,0.5481366187195083
1500404,0.4792691851566601,0.4817247256859421,0.4572906711984395,0.5158947193272226
1500503,0.7137102732563505,0.7167956642307886,0.6777537508987374,0.7593787909888864
1500602,0.42041027881692083,0.42552422334563117,0.38563738879489584,0.4687465617915376
1500701,0.3884188993690937,0.39069518085842275,0.39127865105380955,0.44349977508786526
1500800,0.563182079289884,0.5646535577584112,0.4475635321497891,0.679338433818092
1500859,0.36692995849191024,0.3714237962376006,0.3575811681967573,0.37995382534113764
1500909,0.6308943276147442,0.6315596561606003,0.606619833705324,0.6792644734171178
1500958,0.6089798279512232,0.6143391387381726,0.5910299910245884,0.6431698807838608
1501006,0.6554939973143965,0.6596533129498883,0.6430896424786238,0.6841402961773646
1501105,0.6870434194111661,0.6909578277914036,0.6933009847723562,0.734267149169574
1501204,0.6753102548758618,0.6748337475257916,0.6651191541166684,0.7383148691242464
1501253,0.4644873214481493,0.4653219523755512,0.41143357042609674,0.4646417831920024
1501303,0.6793866765326284,0.6834322136321758,0.6207673561823842,0.7505216267324185
1501402,0.508581242603387,0.5092642342711392,0.39603742540891035,0.6330802620612684
1501451,0.5296112148335608,0.5305581238773979,0.4918945753473653,0.5749813716478672
1501501,0.5820280733769925,0.5848928227879525,0.5181799432497317,0.6585029646723074
1501576,0.5603988949471354,0.5607680107121359,0.5286321942959908,0.6008418665919865
1501600,0.6364773785625258,0.6386029954821137,0.6075317908472511,0.6714488049283656
1501709,0.616804713982237,0.6186350951351693,0.5786095601467848,0.6882719274318555
1501725,0.36885311407725074,0.37204540868667085,0.35106883553016305,0.38667202530444694
1501758,0.6363551247328967,0.6378420362876106,0.6034567326675545,0.6614040856931275
1501782,0.6061214847957132,0.6120606076623437,0.5703033000352337,0.6363901438191335
1501808,0.6042896487583113,0.6084128394853228,0.5773112483156927,0.6303299601910269
1501907,0.6512501959929656,0.6520991926885538,0.6315982208143586,0.7210885166923083
1501956,0.6698873728720126,0.672260419954532,0.6521030202370959,0.700957694152272
1502004,0.7536024550789301,0.7542928553196259,0.7244042822451736,0.784282042842965
1502103,0.6690022515322841,0.6695652823218182,0.664556062853299,0.7191534356221805
1502152,0.559833555102709,0.5604563028211803,0.48665909402768465,0.5946037454676589
1502202,0.6304850525893748,0.6308109781807221,0.5820303537378568,0.689187703617931
1502301,0.5159136725606559,0.5194288614139407,0.49697639184795467,0.5751552659319471
1502400,0.49522654470241007,0.4995272944919095,0.4146177389580548,0.5793986024993981
1502509,0.5638150634501723,0.5658853163982311,0.5642874972698335,0.6222871098534368
1502608,0.6973681958477888,0.6982252263481455,0.6499546920214782,0.7425247179755156
1502707,0.522773525146897,0.5223306608559796,0.46038612873671153,0.5747874328189634
1502756,0.5677124031395202,0.5691056240241186,0.5578328065389994,0.597997259449722
1502764,0.537208989921721,0.5369926381580327,0.49758449437266106,0.5511182075172337
1502772,0.6220912707963269,0.6211505176198376,0.5719961182115211,0.6549714117409289
1502806,0.7592633238320514,0.7604443340899438,0.7479860968595359,0.7857762911875187
1502855,0.625590522828154,0.6270652107308855,0.6191695106566608,0.6607407354825364
1502905,0.7497845609570545,0.7522960856229316,0.7291742822884201,0.7877820328150339
1502939,0.6501887539868894,0.6537314244595108,0.6110613614439127,0.6969171006777576
1502954,0.6378364882446244,0.6392725324846275,0.5960533964562075,0.6652250066743167
1503002,0.8022024595540744,0.8030802863531239,0.7792675286089908,0.843020585291089
1503044,0.598920874159022,0.5984130896506564,0.5680349680980112,0.6214854234519392
1503077,0.6163018199498489,0.6166719769205201,0.6008410914269068,0.6541700759484735
1503093,0.6039119756375759,0.6075562200523988,0.5607466666193729,0.6181615718387851
1503101,0.6207114601993491,0.6215059209716306,0.6266721347129326,0.6551429985899948
1503200,0.6529382649611899,0.6551915606100202,0.6056314820753036,0.7037750521917001
1503309,0.685533555517313,0.6883860512441409,0.6656816092695222,0.717896327907282
1503408,0.4910529917749624,0.49507883168153577,0.4493830852621296,0.5601601282763233
1503457,0.599470507905899,0.6029991408231127,0.5882225726960999,0.6400140065593108
1503507,0.6562744685876433,0.658750632382506,0.636085438262142,0.6967966311259003
1503606,0.49819081063210324,0.5031213604254777,0.4709528775556569,0.5225341345504089
1503705,0.6923578702103694,0.6938390534311546,0.6622121885785698,0.7043908378162641
1503754,0.42981401352621484,0.42894011945309196,0.402857537954367,0.5344857697192308
1503804,0.5211444742934129,0.5238033766596629,0.4962211144134818,0.564913594765425
1503903,0.587696362517801,0.5886310877237699,0.5698650291432537,0.6682748900060896
1504000,0.6633302036552953,0.6647803087146636,0.6761943787705439,0.714536480624258
1504059,0.5139062584680106,0.5180642499318444,0.49440656077444095,0.5625959876116379
1504109,0.6679191284424562,0.6658489382560328,0.6640593086898562,0.7451022501012838
1504208,0.6216819646011613,0.6229612481400856,0.5432553427376335,0.6669599869928198
1504307,0.624465981030407,0.6245573022353509,0.6001050882877776,0.6830272311183126
1504406,0.642128350800732,0.6448560725137893,0.5926070506066533,0.6857045122357026
1504422,0.6200009940841432,0.6219361450228118,0.5376945538919754,0.6945861745628797
1504455,0.34192208269689717,0.34146609731769306,0.3253675416673503,0.36308553831657076
1504505,0.5048742387509254,0.5090860750690274,0.48455876468067877,0.5257993142739392
1504604,0.7345504674076443,0.7344913503075498,0.7060976522729577,0.7857682008699354
1504703,0.6800808629288551,0.6818168678871178,0.6656179814477289,0.7203317889636446
1504802,0.44406067326073373,0.4480804153348605,0.43566174672984337,0.499904562266509
