term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixest::.__event_time_plot__::-8:.__ever_treated__,-0.0022700225678626944,0.005310346018057648,-0.4274716864293892,0.6772838025076746,-0.013958015348559304,0.009417970212833915
fixest::.__event_time_plot__::-6:.__ever_treated__,0.0061648144820864205,0.0026449938165813425,2.330748164112705,0.039816531170153685,3.4322234325673967e-4,0.011986406620916101
fixest::.__event_time_plot__::-4:.__ever_treated__,5.193066418924569e-4,0.0020024791029609507,0.25933186574810596,0.8001684319167053,-0.0038881201471182123,0.0049267334309031265
fixest::.__event_time_plot__::0:.__ever_treated__,-0.0016666184842056228,0.001876870714280881,-0.8879772439968961,0.39355538883149277,-0.005797583073748436,0.0024643461053371913
fixest::.__event_time_plot__::2:.__ever_treated__,-0.006935672008595449,0.0026098826717851566,-2.6574650590907436,0.02228735218344577,-0.012679985038774896,-0.0011913589784160027
fixest::.__event_time_plot__::4:.__ever_treated__,-0.004201858859233713,0.003565966711341205,-1.1783225137436408,0.2635301904883941,-0.01205049867227649,0.0036467809538090635
fixest::.__event_time_plot__::6:.__ever_treated__,-0.0030324590880032015,0.005891702547855649,-0.5146999637832869,0.6169463873216069,-0.016000008963507582,0.009935090787501181
fixest::.__event_time_plot__::8:.__ever_treated__,-0.01383794107172263,0.009564067441476776,-1.4468677846949531,0.17582315870131904,-0.03488831158052862,0.007212429437083362
