term,estimate,std.error,conf.low,conf.high
2008,-0.0772569192157035,0.033903194195156736,-0.14370717983821069,-0.010806658593196308
2010,-0.1085671128084479,0.0047185912688448165,-0.11781555169538374,-0.09931867392151206
2012,-0.10245871707227822,0.0022152752642753725,-0.10680065659025795,-0.09811677755429848
2014,-0.08984358366427804,0.0017132137483041588,-0.09320148261095419,-0.08648568471760189
2016,-0.08587864423799343,0.0011252669303720823,-0.08808416742152271,-0.08367312105446416
2018,-0.0722971627235884,8.456272979933633e-4,-0.0739545922276554,-0.0706397332195214
