municipality_id,state,pct_votes_pt_2018_runoff,pct_votes_pt_2014_runoff,total_valid_votes_2018_runoff,exit_rate_2018,log_gdp_pc
1400472,RR,0.3413269996935336,0.5868092691622103,13052,0.155792915807458,9.827485249848463
1400506,RR,0.3727411944869832,0.5843740923613128,3265,0.14180887413148233,10.002111568937428
1400605,RR,0.3508005822416303,0.5998877665544332,3435,0.06656664795776036,9.780974838111616
1400704,RR,0.8041942604856512,0.659225769991523,4530,0.10133344915341892,9.28310465381964
1500107,PA,0.7560030413774497,0.719408478475189,81542,0.02548636644004714,9.109865430430819
1500131,PA,0.6450025893319523,0.6807925151348376,3862,0.20670287217130207,9.317695645629293
1500206,PA,0.7491692144091453,0.6998178506375228,30092,0.30822831028516307,9.708916105087805
1500305,PA,0.662730671097134,0.6126334186380376,16853,0.2693490903717801,9.127424057763871
1500347,PA,0.4722796143250689,0.5025941422594142,5808,0.2948594002808636,9.650338070657057
1500404,PA,0.5257257622786197,0.5193330111164814,27385,0.12951329193822014,9.213554041132307
1500503,PA,0.7245831855267826,0.7313290907760954,14095,0.025436839339810974,9.759797366952466
1500602,PA,0.3671791002546449,0.5100455515700988,53015,0.027643642278024967,10.08845956846242
1500701,PA,0.6178117500666608,0.4858561258898464,11251,0.03424571622701533,8.876746970308615
1500800,PA,0.4527925778880162,0.533428158522186,242303,0.09799335544985137,9.568994591324438
1500859,PA,0.4653013772133786,0.4983818770226537,11182,0.04235825265855906,9.516290012281209
1500909,PA,0.7505935109469797,0.6536440165573695,22746,0.22996934576320022,8.812318493388277
1500958,PA,0.7081630878901156,0.7086505190311418,11503,0.03797483274354618,9.040698317329612
1501006,PA,0.6749915626054674,0.7316389132340052,5926,0.04145102187596867,8.88319957625188
1501105,PA,0.8160061760164694,0.8366458726244016,7772,0.04825881833445487,8.842501915787164
1501204,PA,0.7507857274912183,0.6274471796859856,16227,0.036960159202209276,8.918498793243018
1501253,PA,0.4147157190635451,0.4560468833244539,1794,0.26292856130618064,10.069117197649732
1501303,PA,0.6625363611526285,0.7362789092164308,62223,0.2931896697745882,10.564578637246367
1501402,PA,0.4507241633779318,0.4733567392932133,779175,0.07545458866437231,9.961176996371922
1501451,PA,0.5410433070866142,0.4946577805987517,10160,0.09531390710638661,9.108227715965556
1501501,PA,0.5481127600460798,0.5974942131755888,29514,0.03360374132783507,10.1570062279804
1501576,PA,0.5730839033924333,0.5754408883082952,7163,0.24836591972632965,9.254320606588887
1501600,PA,0.7755530836732172,0.688831835686778,8091,0.2422523090240631,9.155147411647544
1501709,PA,0.632426727568428,0.5979859571322986,57798,0.07683105357799959,9.09587820260665
1501725,PA,0.3805489040338921,0.4569433669511249,10858,0.047372981096684946,9.715836480030587
1501758,PA,0.6276150627615062,0.7,4302,0.28767175257572525,9.266076568836139
1501782,PA,0.5927051671732523,0.6807092901591497,19082,0.023468757711255075,9.082343039477411
