term,estimate,std.error,conf.low,conf.high,event_time
0,0.021416716635296443,0.012920782167655276,-0.003908016413307895,0.04674144968390078,0
2,0.0075220812805527814,0.012594745814204096,-0.017163620515287244,0.032207783076392806,2
4,-0.010822852940664434,0.012795980820505688,-0.03590297534885558,0.014257269467526713,4
6,0.028873095535118135,0.01820181615493455,-0.006802464128553582,0.06454865519878986,6
8,0.07252943807067125,0.028293771031220834,0.017073646849478416,0.12798522929186407,8
