group,time,estimate,std.error,conf.low,conf.high,term,statistic,p.value
2008,2010,-0.0023481876611329486,0.010763859808599492,-0.023445352885987952,0.018748977563722055,1,-0.2181547978966549,0.8273085028797427
2008,2014,0.010198261601071481,0.07731201302089317,-0.14133328391987915,0.16172980712202212,2,0.13191043930411503,0.8950551314162751
2008,2018,-0.06681044059156697,0.09488603453177588,-0.2527870682738477,0.11916618709071376,3,-0.7041124747308645,0.48136273198891855
2010,2010,-0.041146911634868714,0.009278224510507705,-0.059332231675463816,-0.022961591594273613,4,-4.434782925145789,9.216510868725566e-6
2010,2014,0.010032944127292397,0.013107024186394268,-0.01565682327804037,0.035722711532625163,5,0.765463158121512,0.44399579660682825
2010,2018,0.018260128604062086,0.015675999200355308,-0.012464829828634318,0.04898508703675849,6,1.1648462321718036,0.24408124103524598
2012,2010,-0.02494737069622066,0.004849343587321946,-0.03445208412737168,-0.015442657265069647,7,-5.144484041395357,2.682570543186121e-7
2012,2014,0.0931552657682249,0.006899763019941135,0.07963173024914028,0.10667880128730953,8,13.50122685358832,1.5379355004984902e-41
2012,2018,0.1586876445096902,0.009072645070805936,0.14090526017091057,0.17647002884846982,9,17.490780612626097,1.6843426567302989e-68
2014,2010,0.025519554570366344,0.005129716278188054,0.015465310665117759,0.035573798475614926,10,4.974847181875817,6.529913313695926e-7
2014,2014,0.012257248545251745,0.0036720719947450835,0.005059987435551382,0.019454509654952108,11,3.33796520405713,8.43943172256993e-4
2014,2018,0.005563505862194145,0.005787053712575623,-0.005779119414454075,0.016906131138842366,12,0.9613710427646982,0.33636563875350506
2016,2010,-1.889018742247785e-4,0.003473141634440037,-0.0069962594777272505,0.0066184557292776934,13,-0.05438933798483992,0.9566249733377624
2016,2014,0.033420625548100213,0.0032567771776005976,0.02703734228000304,0.039803908816197386,14,10.261870470586683,1.0465953540046545e-24
2016,2018,0.029658671392870067,0.003070758902432143,0.023639983944103066,0.035677358841637065,15,9.658417458101127,4.528045128707536e-22
2018,2010,-0.007262900966675538,0.0026809583523606864,-0.012517579337302484,-0.002008222596048593,16,-2.709068926893354,0.006747232085806736
2018,2014,0.037162362851266305,0.002638246341899468,0.03199140002114335,0.04233332568138926,17,14.086009430230227,4.6299542411519643e-45
2018,2018,0.02603261315885236,0.0026098607699124874,0.02091728604982389,0.031147940267880835,18,9.974713386616894,1.9666843752871855e-23
