term,estimate,std.error,statistic,p.value,conf.low,conf.high
fixest::.__event_time_plot__::-8:.__ever_treated__,0.13461538794331498,0.0995736256664045,1.3519181112708378,0.21845294984373154,-0.10083882212648682,0.3700695980131168
fixest::.__event_time_plot__::-6:.__ever_treated__,0.05637249809252878,0.11486396428367567,0.4907761841939176,0.6385948610195926,-0.21523761748673811,0.3279826136717957
fixest::.__event_time_plot__::-4:.__ever_treated__,0.14642116975136255,0.09285714637070207,1.5768433068880177,0.158837093237004,-0.07315109049050048,0.3659934299932256
fixest::.__event_time_plot__::0:.__ever_treated__,0.03187835432912095,0.0808683524875717,0.3942006155500719,0.7051663975625805,-0.15934491314934476,0.22310162180758666
fixest::.__event_time_plot__::2:.__ever_treated__,-0.07045458716906257,0.07764970858361588,-0.9073387196707203,0.3943892425131684,-0.25406697121499305,0.11315779687686793
fixest::.__event_time_plot__::4:.__ever_treated__,0.21441488777077342,0.07505960893630093,2.8565947892525774,0.02445647453973615,0.03692711616492578,0.39190265937662105
fixest::.__event_time_plot__::6:.__ever_treated__,0.07202915422241685,0.07614824114150938,0.9459069985419905,0.3756945345518997,-0.10803282349693163,0.25209113194176536
fixest::.__event_time_plot__::8:.__ever_treated__,0.3403137239105957,0.09060967963017774,3.755820849379248,0.007113701886162905,0.1260558780280247,0.5545715697931668
