municipality_id,state,pct_votes_pt_2018_runoff,pct_votes_pt_2014_runoff,total_valid_votes_2018_runoff,exit_rate_2018,log_gdp_pc,exit_rate_2018_x_pct_votes_pt_2014_runoff
1100908,RO,0.4117647058823529,0.6161665053242982,2125,0.2668652384698794,10.497860722098089,0.16443342138052106
1100924,RO,0.3297522473141855,0.4474153297682709,4561,0.07523174473752026,10.224423460970092,0.033659835880780004
1100940,RO,0.2629629629629629,0.422633744855967,6750,0.40234739629333616,9.59828308769723,0.17004558682850046
1101005,RO,0.3206140350877193,0.4795180722891566,4560,0.030470123298628488,10.001046871633026,0.01461097478657125
1101104,RO,0.3750611246943765,0.6057416267942584,4090,0.01971359269201124,9.7326361759432,0.011941343707218291
1101203,RO,0.3483249196879302,0.4705996884735202,4358,0.23845733655024612,9.957051622629603,0.11221794829477118
1101302,RO,0.3785300824416769,0.4664629242399871,5701,0.020416374404056078,9.889623843349867,0.009523481706894422
1101401,RO,0.2760249961896052,0.448080640706987,6561,0.2260235221244202,9.803637295604634,0.10127676460836005
1101435,RO,0.4462266631606626,0.4987512487512487,3803,0.024492959985916343,9.751844251179635,0.012215894378590143
1101450,RO,0.4121102575689109,0.5517086330935251,2213,0.33428935917082264,9.796088452707272,0.18443032540584503
1101468,RO,0.3356862745098039,0.4365482233502538,1275,0.30735413054633615,10.773062644243451,0.13417489962936502
1101476,RO,0.2710040983606557,0.4590417310664605,1952,0.16109815281578577,9.93299019513893,0.07395077494016748
1101484,RO,0.2969808995686999,0.3709773539928486,3246,0.1428912262019381,9.738704475336563,0.053009409005188586
1101492,RO,0.3279225029454117,0.5537648612945839,7639,0.02924803685181102,9.785909553312225,0.016196535070382007
1101500,RO,0.3701512163050625,0.506016466117796,6084,0.020177414035181335,9.893045363809845,0.010210103745478078
1101559,RO,0.3549536707056308,0.4700854700854701,2806,0.02847277023550277,9.920562655014539,0.013384635580791901
1101609,RO,0.3382692307692307,0.4418396564065855,5200,0.031086736917675575,9.814170905972219,0.013735353158507694
1101708,RO,0.339794565937707,0.5050657795251777,6036,0.03298425010725172,9.831409896147594,0.01665921599247252
1101757,RO,0.3239297203662459,0.477685579726396,4041,0.1684072170242845,9.582266575738116,0.08044569909435433
1101807,RO,0.3498259572352064,0.4979423868312757,4022,0.026557937832323172,9.973299370294555,0.013224322953543637
1200013,AC,0.2010827532869296,0.3515749284123449,6465,0.09532344184054127,9.732307427212865,0.03351333224110662
1200054,AC,0.4157275231655397,0.4816266536011759,3993,0.03805655400719657,9.418300746869003,0.018329050754078504
1200104,AC,0.2691500964846044,0.3926015279453156,11919,0.2302241709529877,9.741266701571739,0.09038636128608651
1200138,AC,0.2141176470588235,0.3400111296605453,5950,0.01575099732454972,9.657934502575488,0.005355514393600377
1200179,AC,0.2180285083316603,0.2948769665187575,4981,0.11814932429854634,9.570558264098871,0.03483951434539627
1200203,AC,0.2006416014371872,0.3870579469249727,38965,0.052254164220972336,9.679432530103014,0.020225389521649918
1200252,AC,0.2438026474127557,0.3366165313456675,8310,0.17929276756790793,10.097805527931866,0.060352909514074154
1200302,AC,0.4549861495844875,0.5977826689492134,11552,0.02545952855258226,9.26451171259343,0.015219264928351328
1200328,AC,0.507168458781362,0.5574712643678161,2790,0.08476472627289242,9.167110160749095,0.04725389912914118
1200336,AC,0.3087710014552189,0.5332968685901819,7559,0.03946978484792003,9.28609645713829,0.02104911266332396
1200344,AC,0.4161745827984595,0.4710280373831775,3895,0.03627173274146052,9.603215851008164,0.017085003085697287
1200351,AC,0.4902980596119224,0.5202221836486721,4999,0.027828324715479434,9.251557296640165,0.014476911850771023
1200385,AC,0.2195267686424474,0.3246914977923695,8368,0.1974113669256266,9.50335321442576,0.06409779240832074
1200393,AC,0.3890499194847021,0.5002815315315315,3105,0.058058928790863565,9.166438411695877,0.029045809814573356
1200401,AC,0.1722637433904634,0.3070289602590642,191201,0.07549140343091358,10.008455873535715,0.023178047103890948
1200427,AC,0.2610180012414649,0.4385245901639344,6444,0.04734073717728443,9.221240541171543,0.02076007736872719
1200435,AC,0.535126234906696,0.5514563106796116,1822,0.005875044457781833,9.330753638648652,0.003239830341767069
1200450,AC,0.1930860697692731,0.3111363452023684,12699,0.06652958688191685,9.697146370148094,0.02069977251026304
1200500,AC,0.2354396650171298,0.3294348172187863,15762,0.04457498608169248,9.351568895562025,0.014684552392352307
1200609,AC,0.3884504756987978,0.5801664355062414,13559,0.03241480350374302,9.360866095396183,0.01880598100640181
1200708,AC,0.4082122703805979,0.49679990339331,8329,0.0869747459096623,9.483193646136488,0.04320904536557791
1200807,AC,0.2235856227603431,0.3738583797888744,9209,0.07496165591612428,9.466788890737789,0.028025043227093312
1300029,AM,0.7932584269662921,0.7837924407431134,6675,0.031027034044039635,9.28027689224375,0.024318754742397496
1300060,AM,0.8007536504945831,0.7671505835468261,4246,0.024816556049188917,8.904336396805045,0.019038035454757796
1300086,AM,0.6971614227086184,0.7719259585720581,5848,0.029096652888826693,9.082094128093672,0.02246046167244599
1300102,AM,0.6203235591506572,0.657190635451505,5934,0.03346725338899035,9.27366851292949,0.0219943655215271
1300144,AM,0.4862707535121328,0.6677665856200069,6264,0.023808827089449817,9.182813974574861,0.01589873917313903
1300201,AM,0.825292547731472,0.629028349890962,4871,0.013286362092994079,8.903768518138934,0.008357498423409894
1300300,AM,0.733447623551667,0.8135761354779282,16916,0.1026615114989311,9.126113025977325,0.08352295578762325
1300409,AM,0.6535047998550987,0.5141643059490085,5521,0.03047416079654794,8.726210242912476,0.015668725735335554
1300508,AM,0.9180833399225112,0.885598415542771,12647,0.01731426236744665,9.012770685026352,0.01533348331890258
1300607,AM,0.8583315852038319,0.8686784441580104,14301,0.02239953995715457,8.908601531971842,0.01945799751983622
1300631,AM,0.7558992134382082,0.8556449296179259,7501,0.03324316586046258,8.972425522659544,0.028444346312952545
1300680,AM,0.8918918918918919,0.8669527896995708,7474,0.020131510056803758,8.916944761087336,0.017453068804610984
1300706,AM,0.5252885136705135,0.6721005677210057,12911,0.01878634577260392,9.412223487969953,0.01262631365917021
1300805,AM,0.8273814114924798,0.8257349808265871,12965,0.038491420526164874,8.924357828252793,0.031783712390160854
1300839,AM,0.7131927212572374,0.8687002652519894,4836,0.03220720470020861,9.405758215085454,0.02797840726609634
1300904,AM,0.6651485148514852,0.7746575342465754,5050,0.04525625741928085,8.852194165956854,0.03505810078164838
1301001,AM,0.8022858096270961,0.8068641884431358,11987,0.0378516368540175,9.299915894739454,0.030541130251461115
1301100,AM,0.6946564885496184,0.8063307592323572,13624,0.23787571442407035,9.03790664050655,0.19180650541450003
1301159,AM,0.721447079928244,0.7951883507439063,10034,0.2085694538831639,9.341605725512636,0.16585200004891032
1301209,AM,0.6883141947312554,0.6687898089171974,31089,0.01641355726345657,10.083872527910952,0.010977219825878598
1301308,AM,0.6418402164960584,0.79700977573318,8499,0.03574006677756359,9.790456331878925,0.028485182607074836
1301407,AM,0.7379938194270442,0.7692307692307693,11973,0.040004935026940865,9.607381270758797,0.030773026943800668
1301506,AM,0.7760956175298804,0.8509326588681632,6275,0.043074848655631354,8.990052714307645,0.03665379549688011
1301605,AM,0.8265133937987766,0.8642523883581427,9482,0.035830241357001844,9.20183606170268,0.03096637166823754
1301654,AM,0.4951940192239231,0.7259444792318931,5618,0.021872124860294235,8.927204480181834,0.01587794829140124
1301704,AM,0.5774421058477259,0.7523728813559322,18007,0.04765330958381677,9.350602180138532,0.03585305783772248
1301803,AM,0.79393749018376,0.8515187510605804,6367,0.02526532725575776,8.568729776981675,0.021513899909959687
1301852,AM,0.6226081710049991,0.7876392174966819,23204,0.27006497463840634,9.565221860660438,0.21271376529745561
1301902,AM,0.6547336350194901,0.7385627077097131,44638,0.08434468527315829,9.843457021633073,0.06229383913626735
1301951,AM,0.8350047755491882,0.6772514315460697,4188,0.027496822952786673,9.401769249130348,0.0186222627077436
1302009,AM,0.6082584510055626,0.7803347280334728,4674,0.0248870341124906,9.413650404078403,0.019420216995730114
1302108,AM,0.746875,0.6950409996095275,2560,0.04372095239152563,9.868233235411765,0.030387854454086535
1302207,AM,0.7047832585949177,0.6271661569826708,4014,0.04412625488194414,8.896599699432231,0.02767449369634672
1302306,AM,0.8150094314201024,0.8656307129798904,7422,0.027952913066589428,9.629391346687708,0.0241969000676967
1302405,AM,0.7565666041275797,0.8150240476372242,14924,0.0213573508685236,9.297631667054768,0.017406754551672492
1302504,AM,0.6052228365865032,0.7018478856402849,45033,0.2034879711449635,9.605527983203142,0.14281760230132393
1302553,AM,0.7769820971867007,0.8561803576055973,7820,0.02731232032479762,9.087868139791235,0.02338427218272385
1302603,AM,0.3428129750144208,0.5640007113852524,1045363,0.07064743964205598,10.50310772825396,0.03984520621566626
1302702,AM,0.7143345293012131,0.7340750044859142,17559,0.02733653477026221,9.173809610425396,0.020067066884109582
1302801,AM,0.8312790462719741,0.8904688700999231,4949,0.036060809714873875,8.870498337708192,0.03211102848169207
1302900,AM,0.8430413290526423,0.8411818524299015,19623,0.02065020582959636,8.987125110657201,0.017370578392798618
1303007,AM,0.8533287498567663,0.7937514962892028,8727,0.020446641002397382,8.89244093957187,0.016229551889741088
1303106,AM,0.8046322318054075,0.830327868852459,10319,0.033567303340636255,8.814660838769274,0.02787186744595453
1303205,AM,0.5857689155968314,0.6906628652886672,7322,0.4716175546463692,8.881325241343633,0.3257287316124959
1303304,AM,0.8107035313441008,0.8260015117157974,7306,0.028377097888450442,8.979225401809911,0.023439525753967228
1303403,AM,0.8250063510881531,0.783929599079225,47236,0.015374856117079932,9.202711138236753,0.01205280479176324
1303502,AM,0.735820895522388,0.7447173043974872,6030,0.030466060505431013,9.003056726584456,0.02268860245521533
1303536,AM,0.5777022524323604,0.7545227698066126,15006,0.8848922705376084,10.056493168143794,0.6676713669464986
1303569,AM,0.5304872022927166,0.71762371872589,10119,1.0309077899733958,9.3721628623133,0.7398038819041971
1303601,AM,0.6483894762724367,0.6686863123106582,4067,0.03802861047437361,8.639748293284454,0.02542921130040736
1303700,AM,0.8279503105590063,0.7637804878048781,9660,0.02932729479114028,9.021007128683744,0.02239961552157458
1303809,AM,0.7757790286079035,0.8180408990639718,17233,0.03829304594999701,8.90963503235152,0.03132527773683354
1303908,AM,0.8766275518405401,0.8174316179879462,12442,0.011860087163188612,8.785136090355048,0.009694810239283338
1303957,AM,0.5740609496810772,0.7448446521858675,4233,0.0333851057265087,9.060001684103769,0.024866717463049786
1304005,AM,0.8349473684210527,0.8694972067039106,4750,0.027184392291522846,9.321618579509988,0.023636753163422435
1304062,AM,0.6912549191080017,0.768027530111059,22870,0.009489522678081582,9.027421316283599,0.0072882146643798796
1304104,AM,0.6827630729502905,0.7595735095359664,7745,0.02333000420287427,9.56966801729251,0.017720853169866057
1304203,AM,0.6982283537374708,0.7642141818769181,27037,0.030443045918700527,9.653236020107718,0.023265007430601177
1304237,AM,0.8422855363537288,0.8124238733252132,6423,0.03175582430264231,8.880977676293357,0.0257991897805876
1304260,AM,0.7722233842292408,0.7939761556159799,4781,0.044157139020928014,9.550843573098971,0.0350597154828368
1304302,AM,0.7890070921985816,0.8631096739423336,7332,0.02852107988366781,9.912746877948925,0.024616819958875776
1304401,AM,0.8101528101528102,0.8720118184260005,7722,0.02639655041942688,8.907718303539003,0.02301810393141804
1400027,RR,0.4105075690115761,0.4797891036906854,4492,0.27571004236932906,9.524486571496935,0.13228267410690128
1400050,RR,0.3978702807357212,0.5306122448979592,7231,0.19239645379047216,9.793251662414754,0.10208791425616891
1400100,RR,0.2139242911950208,0.3437021146184493,168382,0.054835884588246495,10.194387295139066,0.018847209489953554
1400159,RR,0.4253992395437262,0.4480402732829917,6575,0.2199598551842498,10.04122197895266,0.09855087362803855
1400175,RR,0.416052416052416,0.4880842659644503,8547,0.16838601971541836,9.617520298771106,0.08218656683147543
1400209,RR,0.3658069602432706,0.5254414498141264,8879,0.1774261839586698,9.686170068471279,0.09322707133423136
1400233,RR,0.2934782608695652,0.53601108033241,4416,0.11804406227841963,9.794171709519565,0.06327292534868198
1400282,RR,0.3935939196525516,0.6497448294386248,3684,0.06819205615660026,9.53126753067736,0.044307435896539356
1400308,RR,0.3160603159406414,0.5317216836421647,8356,0.09095528609305985,9.779139914484704,0.04836289785755655
1400407,RR,0.6622443338861249,0.6475903614457831,5427,0.11043253101924724,9.539445435316885,0.07151504267812697
1400456,RR,0.5159311637416937,0.4094009216589861,5869,0.3816861200077037,9.482139595868404,0.15626264931559627
1400472,RR,0.3413269996935336,0.5868092691622103,13052,0.155792915807458,9.827485249848463,0.0914207270656242
1400506,RR,0.3727411944869832,0.5843740923613128,3265,0.14180887413148233,10.002111568937428,0.08286943210936464
1400605,RR,0.3508005822416303,0.5998877665544332,3435,0.06656664795776036,9.780974838111616,0.03993251777039609
1400704,RR,0.8041942604856512,0.659225769991523,4530,0.10133344915341892,9.28310465381964,0.06680162104405944
1500107,PA,0.7560030413774497,0.719408478475189,81542,0.02548636644004714,9.109865430430819,0.01833510810249543
1500131,PA,0.6450025893319523,0.6807925151348376,3862,0.20670287217130207,9.317695645629293,0.14072176823109556
1500206,PA,0.7491692144091453,0.6998178506375228,30092,0.30822831028516307,9.708916105087805,0.21570367360939827
1500305,PA,0.662730671097134,0.6126334186380376,16853,0.2693490903717801,9.127424057763871,0.16501225404150938
1500347,PA,0.4722796143250689,0.5025941422594142,5808,0.2948594002808636,9.650338070657057,0.14819460737128592
1500404,PA,0.5257257622786197,0.5193330111164814,27385,0.12951329193822014,9.213554041132307,0.06726052788188379
1500503,PA,0.7245831855267826,0.7313290907760954,14095,0.025436839339810974,9.759797366952466,0.018602700586601576
1500602,PA,0.3671791002546449,0.5100455515700988,53015,0.027643642278024967,10.08845956846242,0.014099516773101747
1500701,PA,0.6178117500666608,0.4858561258898464,11251,0.03424571622701533,8.876746970308615,0.016638491014380717
1500800,PA,0.4527925778880162,0.533428158522186,242303,0.09799335544985137,9.568994591324438,0.05227241514502423
1500859,PA,0.4653013772133786,0.4983818770226537,11182,0.04235825265855906,9.516290012281209,0.021110585467372475
1500909,PA,0.7505935109469797,0.6536440165573695,22746,0.22996934576320022,8.812318493388277,0.15031808684972867
1500958,PA,0.7081630878901156,0.7086505190311418,11503,0.03797483274354618,9.040698317329612,0.026910884933834804
1501006,PA,0.6749915626054674,0.7316389132340052,5926,0.04145102187596867,8.88319957625188,0.030327180597772695
1501105,PA,0.8160061760164694,0.8366458726244016,7772,0.04825881833445487,8.842501915787164,0.040375541177252464
1501204,PA,0.7507857274912183,0.6274471796859856,16227,0.036960159202209276,8.918498793243018,0.02319054765217124
1501253,PA,0.4147157190635451,0.4560468833244539,1794,0.26292856130618064,10.069117197649732,0.11990775092066629
1501303,PA,0.6625363611526285,0.7362789092164308,62223,0.2931896697745882,10.564578637246367,0.21586937025515937
1501402,PA,0.4507241633779318,0.4733567392932133,779175,0.07545458866437231,9.961176996371922,0.03571693805487793
1501451,PA,0.5410433070866142,0.4946577805987517,10160,0.09531390710638661,9.108227715965556,0.04714776574944079
1501501,PA,0.5481127600460798,0.5974942131755888,29514,0.03360374132783507,10.1570062279804,0.02007804098443083
1501576,PA,0.5730839033924333,0.5754408883082952,7163,0.24836591972632965,9.254320606588887,0.14291990547282588
1501600,PA,0.7755530836732172,0.688831835686778,8091,0.2422523090240631,9.155147411647544,0.166871102724406
1501709,PA,0.632426727568428,0.5979859571322986,57798,0.07683105357799959,9.09587820260665,0.045943891111323
1501725,PA,0.3805489040338921,0.4569433669511249,10858,0.047372981096684946,9.715836480030587,0.021646769484831213
1501758,PA,0.6276150627615062,0.7,4302,0.28767175257572525,9.266076568836139,0.20137022680300767
1501782,PA,0.5927051671732523,0.6807092901591497,19082,0.023468757711255075,9.082343039477411,0.015975401402545514
1501808,PA,0.6757814608864655,0.6504905090845765,37046,0.02807751244461434,8.985079575629001,0.018264155363925713
1501907,PA,0.7524543669551306,0.6748615725359911,13751,0.042801946079396226,9.662607339762989,0.028885388638742036
1501956,PA,0.7897310513447433,0.7454157246922883,8180,0.04064382200450606,8.59538030874387,0.03029654403375326
1502004,PA,0.8259600474322721,0.8199943305300954,10963,0.024782368450507634,8.963070425691225,0.020321401626524165
1502103,PA,0.7578520923739872,0.6808600200757698,65906,0.03225482806426615,9.023495660291433,0.021961022883376754
1502152,PA,0.3787358727501047,0.5498913043478261,23890,0.04442543389648552,12.191612426699646,0.02442915979155655
1502202,PA,0.5696348964505389,0.6053350017062905,35442,0.1400423553951071,9.613948991250956,0.0847725394420501
1502301,PA,0.6350703967818614,0.5739978085918314,27345,0.1660907415849578,9.128638974487131,0.09533572169715793
1502400,PA,0.4518801583291224,0.5010355667230884,94992,0.12520703762725266,9.889695028881155,0.06273317905528958
1502509,PA,0.7650429799426934,0.6841016548463357,8376,0.2666643678113455,8.984761142384906,0.1824255353082934
1502608,PA,0.766965832152417,0.747837030045619,6351,0.04284991933693131,8.812153530187569,0.03204475641462505
1502707,PA,0.4589505745535096,0.4725584560789461,21669,0.0848811748545667,9.356660703133745,0.0401113169394411
1502756,PA,0.6502329979063957,0.5843175623733314,14807,0.029111896323965897,9.097867897481283,0.0170105922960849
1502764,PA,0.5213770127706829,0.5340569877883311,3602,0.5345611138729369,9.995450041243375,0.28548609826375576
1502772,PA,0.4900481086689935,0.540079969535415,10601,0.0381074026196378,10.726071348533457,0.020581044845887776
1502806,PA,0.8432142587417869,0.7967397697672465,13241,0.019021520957013677,9.6422660862761,0.01515520222791393
1502855,PA,0.7915904936014625,0.7168529145273331,7111,0.1858238188609178,9.078765224829825,0.13320834613904814
1502905,PA,0.7554778215031822,0.7740698874526958,20583,0.14739860307121172,8.891035558000283,0.11409682009001744
1502939,PA,0.5632024716347946,0.6869377861567466,18773,0.026217958540253435,9.360855595144793,0.018010106397191063
1502954,PA,0.576949443016281,0.6067620071092006,11670,0.04107431563318453,9.324912355373247,0.024922334194227864
1503002,PA,0.8355416991426344,0.8029972752043597,3849,0.05801132219518481,8.922958841868981,0.0465829336537356
1503044,PA,0.5237939314560139,0.5878626631192195,9162,0.08285610374730738,9.737432380238968,0.048708009804574466
1503077,PA,0.7392419910563741,0.679500756429652,13641,0.033838955986331874,9.036444403716143,0.02299359618950221
1503093,PA,0.6394103956555469,0.6404412301848199,12890,0.025424338715081707,9.049527561398929,0.01628279476332247
1503101,PA,0.7751176757019964,0.6290902710764102,12322,0.039550068876531515,9.008556295542563,0.024880563550627906
1503200,PA,0.7263213991570175,0.6615204792285589,20641,0.035080698212565445,9.126996507782941,0.023206600293248746
1503309,PA,0.6948374760994264,0.7139418508899728,31380,0.03163007498337027,8.977637200096568,0.022582034277415994
1503408,PA,0.6292064485835029,0.5183023035657937,6389,0.22085687370853482,9.297572331954568,0.11447062640147317
1503457,PA,0.6746057818659659,0.6348071808510638,12176,0.045082140589131146,9.025066418554642,0.02861846657411766
1503507,PA,0.7627008889150527,0.708938742299198,16987,0.035375678338814096,8.78983221230174,0.025079188909499846
1503606,PA,0.4430436639025596,0.5868447128768933,44499,0.031172564661201708,9.795135336115036,0.01829345475823931
1503705,PA,0.6438507164978217,0.7148543892729939,19051,0.029511911546460965,9.185825482300745,0.02109671950482397
1503754,PA,0.75487994472275,0.3795228628230616,5789,0.033130130083049866,10.856168402763942,0.012573641814819521
1503804,PA,0.5914738961740582,0.5576986249941339,20361,0.020521884117670062,9.021815237885459,0.011445026554713548
1503903,PA,0.6029298380878951,0.6140181207370458,22049,0.03332380326228221,9.770630705672788,0.020461419054917558
1504000,PA,0.7595305832147937,0.7107456140350877,14060,0.033550627438167724,9.558328850358377,0.02384596129980298
1504059,PA,0.5549078600977811,0.5458201316110163,15954,0.030981874704187454,9.189221104649397,0.016910530928595614
1504109,PA,0.6965193586233868,0.6972216972216972,5114,0.043301663223536194,9.168322367437106,0.030190859125236256
1504208,PA,0.4409030301923323,0.61080278351595,109498,0.026270000653475668,10.370889294248041,0.016045789522108764
1504307,PA,0.6994646805539393,0.6025897017002481,17186,0.20362651385048922,8.98329424797258,0.12270324023942773
1504406,PA,0.6715178096757044,0.6824860226238461,15048,0.22892912402191068,9.025124481806897,0.156240927316475
1504422,PA,0.543548649675307,0.628143941682273,55283,0.0903900088943363,9.595904828327413,0.05677793647558412
1504455,PA,0.3792710706150342,0.3497498706227359,11414,0.02493802447379123,9.886840611055316,0.008722070833295105
1504505,PA,0.756338899196042,0.5593843639335331,8085,0.039978817643329015,8.778819238210732,0.02236352547822831
1504604,PA,0.7706706408345753,0.7411190053285968,16775,0.023046986092197738,9.168994288861436,0.017080559408471592
1504703,PA,0.7589072943911653,0.7008803146656677,34410,0.030393946272882753,9.248833980029085,0.02130251862766946
1504752,PA,0.4440321583178726,0.3881619937694704,12936,0.09894475898915094,9.168656359589688,0.038406594922268555
1504802,PA,0.4856190476190476,0.4842304877237341,31500,0.02723211481866612,9.429625712756918,0.013186620240391422
1504901,PA,0.7927307854857212,0.8029215306823148,16563,0.03578559588070082,8.775117814342925,0.02873302542091104
1504950,PA,0.6050146532074243,0.6402546093064091,9213,0.044333478838881966,9.137166991479742,0.028384714173182328
1504976,PA,0.5308767841538014,0.4899493853940708,6866,0.2580089493519813,9.021021849620787,0.12641132616117318
1505007,PA,0.7288491854965844,0.6588435820112757,7612,0.15889847084130077,8.961766117047889,0.10468923770519684
1505031,PA,0.2181607674495534,0.3983376530521047,12092,0.04005636652989644,10.029576877486893,0.01595595903331383
1505064,PA,0.5221562357240749,0.6041683113602274,24079,0.026038181847964095,9.345403224490513,0.015731444357974994
1505106,PA,0.7089449738174951,0.6856201071281417,23298,0.024694757002549663,9.420110312244242,0.016931221941591527
1505205,PA,0.8089788132706588,0.7788489628980426,14679,0.0324193025321911,9.398798248269857,0.025249740155074925
1505304,PA,0.5871788293076274,0.5431745034932098,27283,0.029213525499981605,10.02303977859575,0.015868042208738734
1505403,PA,0.7409117704853606,0.6403930801514996,10178,0.02879255186883601,9.163465589153533,0.01843855097670571
1505437,PA,0.4434616850934045,0.5531190926275993,13115,0.03397255262557215,9.846514224847759,0.018790867482499835
1505486,PA,0.5186165064205975,0.6134436953474401,15497,0.030579502221258062,9.447338888233029,0.0187588028444938
1505494,PA,0.6162790697674418,0.5785876993166287,3870,0.2814622060721078,9.061450535598746,0.1628505702558437
1505502,PA,0.4186256586729756,0.5201290980125701,46495,0.12194414312699949,10.072489417349002,0.063426697172562
1505536,PA,0.3846373500856653,0.569835810377289,105060,0.42173629905711374,11.275125002304689,0.24032044573872913
1505551,PA,0.5015935278254474,0.6095679012345679,4079,0.049051692401647584,9.669476725899926,0.02990033718927592
1505601,PA,0.6775823027347152,0.6803541156526652,5741,0.0665070203998325,8.827671780123879,0.04524832504882181
1505635,PA,0.5119180633147113,0.6481098363738951,5370,0.04381116269632978,9.804257275240936,0.02839444548646839
1505650,PA,0.4772883216687251,0.5310603871713377,7287,0.03813126963065515,8.999789271362221,0.020250006813390398
1505700,PA,0.7848640069259072,0.6995384615384616,13861,0.10676162552632353,8.843108442442555,0.07468386327202971
1505809,PA,0.7072375570528147,0.6261077027948193,18404,0.027937349758393133,9.58988372077433,0.017491789879402926
1505908,PA,0.7112994350282486,0.7343505836933542,12390,0.04273999180624282,8.943501729575866,0.03138613792996359
1506005,PA,0.6348158218424289,0.6381776082811224,15447,0.03644392677996109,9.175441431437058,0.023257698028807915
1506104,PA,0.7018246550956831,0.6208435960591133,6741,0.07513912364785794,9.821958458429515,0.046649643730266484
1506112,PA,0.7411666666666666,0.6240464344941957,6000,0.15903058638552214,8.883690958650943,0.09924247040940627
1506138,PA,0.3368183027400904,0.4678073440364424,37590,0.030722844244566054,9.973835823335497,0.014372372167295746
1506161,PA,0.4364025213867627,0.4876179900055524,8884,0.0340800728158413,10.179615588067099,0.0166180566057034
1506187,PA,0.4832039879907098,0.6255381764673824,17653,0.0254500437884922,9.234108224993363,0.015919973982468444
1506195,PA,0.497607223476298,0.6149074250811224,11075,0.034695595366334805,8.864426290840164,0.021334579208369456
1506203,PA,0.6445194688273689,0.6260479337212743,22215,0.11174136693985345,9.361751303702007,0.06995545188388597
