group,time,estimate,std.error,conf.low,conf.high
2008,2002,-1.7543084575444703,0.20216965732602232,-2.150560985903474,-1.3580559291854666
2008,2004,1.0622342316442708,1.1067183814081194,-1.1069337959156431,3.2314022592041844
2008,2006,0.04454644269487685,0.2687663591687828,-0.48223562127593744,0.5713285066656911
2008,2008,0.041767830395307515,0.3571060719364905,-0.6581600706002139,0.7416957313908289
2008,2010,0.30370970032787664,0.4861553179374302,-0.6491547228294865,1.25657412348524
2008,2012,-0.28414882021282045,0.9420346909268221,-2.1305368144293917,1.562239174003751
2008,2014,0.1826565100925159,0.5245559492758637,-0.845473150488177,1.2107861706732088
2008,2016,0.10182858381736219,0.3001037312045404,-0.48637472934353704,0.6900318969782614
2008,2018,-0.1470168688605174,0.3110266164132016,-0.7566290370303925,0.4625952993093578
2008,2020,-0.2702910735012155,0.7550430946760818,-1.7501755390663356,1.2095933920639048
2008,2022,-0.09755726741389027,0.8594307069467392,-1.782041453029499,1.5869269182017185
2010,2002,-0.7463674971757669,0.24744860192583032,-1.2313667569503943,-0.26136823740113946
2010,2004,0.2991557027672797,0.17907321228834427,-0.05182779331787507,0.6501391988524345
2010,2006,0.014429447250457033,0.2219274400477846,-0.4205483352432008,0.44940722974411484
2010,2008,0.4809900347206823,0.18670286852951484,0.1150524124028332,0.8469276570385313
2010,2010,-0.006679449450872386,0.21194181198305118,-0.4220854009376527,0.4087265020359079
2010,2012,0.06836407124650756,0.2639185339614993,-0.44891625531803103,0.5856443978110462
2010,2014,0.04071526200256693,0.31230227329835686,-0.5713971936622125,0.6528277176673464
2010,2016,0.35210347422799676,0.28580090729380303,-0.20806630406785714,0.9122732525238506
2010,2018,0.5355747496803885,0.2771223411471275,-0.00758503896798135,1.0787345383287583
2010,2020,0.4171855717247521,0.26203017535879053,-0.09639357197847731,0.9307647154279816
2010,2022,0.12745373617715033,0.2751485895197334,-0.4118374992815272,0.6667449716358278
2012,2002,-0.9169475511550795,0.10687682836942619,-1.1264261347591549,-0.7074689675510042
2012,2004,0.5634463715773749,0.09835335887687044,0.3706737881787088,0.756218954976041
2012,2006,0.30827039214952906,0.10610455886543001,0.10030545677328626,0.5162353275257718
2012,2008,0.7034509990727615,0.10886170871956345,0.49008204998241717,0.9168199481631059
2012,2010,-0.4971211873540518,0.11488883679430459,-0.7223033074708888,-0.27193906723721484
2012,2012,-0.028635381298449145,0.0953484714054387,-0.21551838525310898,0.1582476226562107
2012,2014,0.06394983605276447,0.11303735235212131,-0.1576033745573933,0.28550304666292226
2012,2016,0.21410729730892186,0.11224449240804825,-0.005891907810852692,0.4341065024286964
2012,2018,0.47291264145230055,0.11625319356536866,0.24505638206417799,0.7007689008404231
2012,2020,0.5109071543144204,0.12395582881447423,0.2679537298380509,0.7538605787907898
2012,2022,0.5682930377322385,0.13188972732621662,0.3097891721728539,0.8267969032916231
2014,2002,-0.26779882251658915,0.09778947442097395,-0.45946619238169806,-0.07613145265148022
2014,2004,-0.11688378377754076,0.06997738866292724,-0.2540394655568782,0.020271898001796643
2014,2006,-0.212438199680063,0.07513176335102431,-0.35969645584807064,-0.06517994351205536
2014,2008,0.2744147957016366,0.06775818839595886,0.14160874644555727,0.407220844957716
2014,2010,0.2710168055040325,0.07688985240833175,0.12031269478370227,0.42172091622436275
2014,2012,0.046182569577555954,0.07254748846056487,-0.09601050780515119,0.1883756469602631
2014,2014,0.0071475718049796,0.07966270705466878,-0.1489913340221712,0.16328647763213042
2014,2016,-0.1712470244884013,0.10099765942724019,-0.369202436965792,0.026708387988989474
2014,2018,-0.13991544298478972,0.10233429878845356,-0.3404906686101587,0.06065978264057925
2014,2020,0.011676474296919056,0.10555821133820786,-0.19521761992596834,0.21857056851980647
2014,2022,9.722780703087631e-4,0.10345755944081861,-0.20180453843369572,0.20374909457431323
2016,2002,-0.4101639532088431,0.07590799497139233,-0.558943623352772,-0.2613842830649141
2016,2004,-0.0013932703663157376,0.05315198644057438,-0.10557116378984154,0.10278462305721005
2016,2006,-0.0024093942739658,0.054194701841181664,-0.10863100988268186,0.10381222133475025
2016,2008,0.1584590067819569,0.05709674833995703,0.04654938003564113,0.2703686335282727
2016,2010,0.2032045100879042,0.06396841913828195,0.07782640857687156,0.3285826115989368
2016,2012,0.2508191295075213,0.06067172673555299,0.13190254510583743,0.3697357139092051
2016,2014,-0.11809251652441356,0.06411057956039226,-0.2437492524627824,0.007564219413955256
2016,2016,0.014627320186810537,0.04863307261831371,-0.08069350214508433,0.10994814251870541
2016,2018,0.18681197036600605,0.056766624792152075,0.07554938577338799,0.2980745549586241
2016,2020,0.1849302448774665,0.06333495367559516,0.06079373567329999,0.30906675408163303
