event_time,estimate,std.error,conf.low,conf.high
-8,0.07019865996373785,0.03167401761360858,0.008117585441065035,0.13227973448641067
-6,0.21261295583993134,0.030993429178353158,0.15186583465035916,0.27336007702950355
-4,0.15662093965877208,0.03350718665238545,0.0909468538200966,0.22229502549744756
-2,-0.024702679141155214,0.027433754868383915,-0.07847283868318769,0.029067480400877258
0,0.054965633024283665,0.026883446754257037,0.0022740773859398766,0.10765718866262745
2,0.09805381202286337,0.03207025332081272,0.03519611551407044,0.1609115085316563
4,0.131964397824717,0.03732240904619381,0.05881247609417714,0.20511631955525686
6,0.1920816350600926,0.050823479594402546,0.09246761505506361,0.2916956550651216
8,0.20063029689591802,0.07837831224635146,0.04700880489306916,0.35425178889876685
