term,estimate,std.error,conf.low,conf.high,statistic,p.value
2008,0.03056350963030805,0.05275895626744134,-0.0728421445158007,0.13396916377641682,0.5793046677303098,0.5623836165161311
2010,0.21298633621642993,0.02558670396160339,0.16283731796859896,0.2631353544642609,8.324102101468295,8.497034478883014e-17
2012,0.3019816043278977,0.012044201692357483,0.2783754027883407,0.3255878058674547,25.072778756230633,9.855721014610333e-139
2014,0.10751641630515561,0.014160419887790564,0.07976250331912141,0.13527032929118982,7.5927421049045805,3.1320553088933535e-14
2016,0.1656710463053228,0.00608430479915995,0.1537460280280051,0.17759606458264052,27.22924833223292,2.926948786531339e-163
2018,0.10720500273679703,0.004433708730815595,0.09851509330645768,0.11589491216713639,24.17953213563407,3.653146408383431e-129
