term,estimate,std.error,conf.low,conf.high,statistic,p.value
2008,-0.17916934092219183,0.13125802083445243,-0.43643033443972656,0.0780916525953429,-1.3650163226837542,0.17224791983910828
2010,-0.32243687180545594,0.014429654560602393,-0.3507184750535908,-0.2941552685573211,-22.345432487747317,1.337467106999255e-110
2012,-0.27116402713273535,0.006347585739306716,-0.28360506657055656,-0.25872298769491414,-42.719238190605665,0
2014,-0.25213841719174285,0.01006374384734634,-0.27186299268217823,-0.23241384170130747,-25.054137010674015,1.573708670677615e-138
2016,-0.22622520454088405,0.002965590328867418,-0.23203765477836447,-0.22041275430340362,-76.28336332863657,0
2018,-0.1976868730817876,0.0029031854919190957,-0.20337701208638823,-0.19199673407718695,-68.09309072122375,0
