term,estimate,std.error,conf.low,conf.high,event_time
0,-0.003536076230537363,0.0011236408201875814,-0.005738412238105023,-0.0013337402229697034,0
2,-0.003479172393982841,0.0011795261991982527,-0.005791043744411416,-0.001167301043554266,2
4,-0.006186030763307143,9.502858245889396e-4,-0.008048590979501464,-0.0043234705471128215,4
6,-0.0017279365405804693,0.0013655619312660896,-0.004404437925862005,9.485648447010661e-4,6
8,-0.005224135877875467,0.0014355229506173336,-0.00803776086108544,-0.0024105108946654934,8
