event_time,estimate,std.error,conf.low,conf.high
-8,0.021602755228089115,0.015065970059496276,-0.007926546088523584,0.051132056544701814
-6,-0.0029721828867758935,0.017208823202905038,-0.036701476364469764,0.03075711059091798
-4,-0.004200554390163234,0.021309071113319377,-0.04596633377226922,0.037565224991942744
-2,7.764238339802886e-4,0.017235423104902753,-0.033005005451629106,0.03455785311958968
0,-2.0360163381703808e-4,0.01330229696661717,-0.02627610368838669,0.025868900420752614
2,0.007870226234081614,0.013508098873276607,-0.018605647557540538,0.03434610002570376
4,0.004680213033946088,0.01288915641577577,-0.02058253354097442,0.029942959608866598
6,0.008898602451509278,0.025118859452567217,-0.04033436207552246,0.05813156697854102
8,0.01797191568413458,0.0475338333688928,-0.0751943977188953,0.11113822908716448
