term,estimate,std.error,conf.low,conf.high
2008,0.313644524026562,0.09062215110823146,0.13602510785442834,0.4912639401986957
2010,0.045244390624214495,0.15810863520402602,-0.2646485343756765,0.35513731562410544
2012,0.018358602120523752,0.06441865578370916,-0.10790196321554618,0.1446191674565937
2014,0.009608346578966307,0.06458064332749718,-0.11696971434292816,0.13618640750086078
2016,0,NA,NA,NA
2018,0,NA,NA,NA
