term,estimate,std.error,conf.low,conf.high
2008,-0.07570489643740722,0.07399447588051285,-0.2207340691632124,0.06932427628839796
2010,0.03430663183378302,0.05071647288651267,-0.06509765502378181,0.13371091869134785
2012,0.07031026138228272,0.017664793890276947,0.035687265357339903,0.10493325740722553
2014,0.016242991283129133,0.010346901496245777,-0.0040369356495125915,0.03652291821577086
2016,0.030205343913364723,0.006631506068620995,0.017207592018867575,0.04320309580786187
2018,0.011382885087711642,0.006509826287970627,-0.001376374436710787,0.02414214461213407
