event_time,estimate,std.error,conf.low,conf.high
-8,0.00761908851203137,0.0043623984354750215,-9.312124214996727e-4,0.016169389445562413
-6,0.02134469405826129,0.004349311922954428,0.01282004268927061,0.02986934542725197
-4,0.02002553486124027,0.004296059628008618,0.011605257990343381,0.02844581173213716
-2,0.026323093440884123,0.004648971262701117,0.017211109765989933,0.03543507711577831
0,0.010640913654255187,0.004175380200929758,0.002457168460432861,0.018824658848077512
2,0.023913650375122327,0.00493097375751464,0.014248941810393632,0.03357835893985102
4,0.025098115062679293,0.005767964901445821,0.013792903855845483,0.036403326269513106
6,0.04509033538198346,0.00773989858220139,0.029920134160868736,0.060260536603098186
8,0.03078730414079916,0.011576025365001704,0.008098294425395818,0.053476313856202495
