event_time,estimate,std.error,conf.low,conf.high
-8,-6.527393339907065e-4,0.002534813180437874,-0.0056209731676489395,0.004315494499667527
-6,-0.0067921814761898475,0.0030367343501084606,-0.01274418080240243,-8.401821499772651e-4
-4,-1.8868110559791003e-4,0.0032646607630681833,-0.00658741620121155,0.006210053990015729
-2,-0.0087319575601035,0.0036972760232339493,-0.01597861856564204,-0.0014852965545649596
0,0.00657958417391093,0.003293224374711319,1.2486439947674566e-4,0.013034303948345115
2,0.0018089692585313178,0.0032225614617047327,-0.004507251206409958,0.008125189723472594
4,0.007133463343154097,0.0030720831392217,0.0011121803902795647,0.013154746296028629
6,0.001940196089638172,0.0034208532398085044,-0.004764676260386497,0.008645068439662841
8,0.003408716054297619,0.005181956666088407,-0.006747919011235658,0.013565351119830897
