event_time,term,estimate,std.error,conf.low,conf.high,statistic,p.value,n_switchers,n_comparisons
-8,dcdh_event_-8,-0.00018352808775228265,0.00015441828553486504,-0.0004861879274006181,0.00011913175189605279,-1.18851266296986,0.23463149390310026,2475.0,6
-6,dcdh_event_-6,-0.00053139470153416,0.0001660864967627707,-0.0008569242351891906,-0.00020586516787912944,-3.1995057508689375,0.0013766344074114614,2477.0,6
-4,dcdh_event_-4,-0.0006909940004104846,0.00013796352444130904,-0.0009614025083154504,-0.00042058549250551886,-5.008526733487733,5.484825808119369e-07,2477.0,6
-2,dcdh_event_-2,0.0,,,,,,,0
0,dcdh_event_0,0.08951701047009043,0.0008081757705538622,0.08793298595980487,0.091101034980376,110.76428387446246,0.0,2478.0,6
2,dcdh_event_2,0.07850223455570068,0.0010498486783263802,0.07644453114618098,0.08055993796522039,74.77480914758618,0.0,1540.0,5
4,dcdh_event_4,0.06523557728528497,0.0017464794402145434,0.06181247758246446,0.06865867698810547,37.352616803362544,2.299180042687114e-305,760.0,4
6,dcdh_event_6,0.06884981881322155,0.0020061323879811827,0.06491779933277844,0.07278183829366466,34.31967861428463,3.992535204713777e-258,298.0,3
8,dcdh_event_8,0.05938099529353394,0.005150855498956341,0.04928531851557951,0.06947667207148836,11.528375297184251,9.491806071281905e-31,60.0,2
