event_time,term,estimate,std.error,statistic,p.value,conf.low,conf.high
-8,fixest::.__event_time_plot__::-8:.__ever_treated__,-0.033361156552152896,0.03138466559505495,-1.0629763268023913,0.31057190038089066,-0.10243833978130747,0.035716026677001675
-6,fixest::.__event_time_plot__::-6:.__ever_treated__,-0.02184338591592637,0.029531871121583998,-0.7396546539836978,0.4749991822823093,-0.08684259600427156,0.043155824172418825
-4,fixest::.__event_time_plot__::-4:.__ever_treated__,-0.013641188693586263,0.025896697502860538,-0.5267539883060172,0.6088225985623044,-0.0706394355927645,0.04335705820559198
-2,(reference period),0,NA,NA,NA,NA,NA
0,fixest::.__event_time_plot__::0:.__ever_treated__,-0.004292458069524177,0.0508934194941802,-0.08434210379624878,0.9342998566093419,-0.11630811912253332,0.10772320298348496
2,fixest::.__event_time_plot__::2:.__ever_treated__,-0.03377015750512522,0.058639651067175703,-0.5758928794859166,0.5762799696430911,-0.16283515929693076,0.09529484428668034
4,fixest::.__event_time_plot__::4:.__ever_treated__,0.14959087202478538,0.14548801783363458,1.0282006329610072,0.3259343883730522,-0.17062609619819202,0.4698078402477628
6,fixest::.__event_time_plot__::6:.__ever_treated__,0.24162462068281676,0.17507954711735052,1.3800847938044019,0.19496346014198238,-0.1437228643580366,0.6269721057236701
8,fixest::.__event_time_plot__::8:.__ever_treated__,0.19386652994656284,0.193502217797391,1.0018827285460536,0.3379302727928044,-0.23202897987031496,0.6197620397634407
